decision,notes,tag,story_id,story_url,hebrew_extract,why_suggested,edition,confidence
confirm,,practice:lifesaving,Shivhei-Harav_0019,https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0019,והנה פה מגמתינו לספר מתלמידו הקדוש מוהרא״ה אשר יצק מים על יד רבינו הקדוש שלשים שנה ולא זז מחבבו עד שגילה לו כל תעלומות חכמתו וכל…,"The text explicitly describes a man being rescued from a life-threatening state caused by demons and later reviving after being presumed dead for 24 hours, attributing his survival to the Rabbi.",Shivhei-Harav,high
confirm,,practice:meditation,Khal-Hasidim_0004,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0004,"אני עושה לבעלי ג""כ וישאל אותה אם יש אצלם מרחץ ותאמר יש וגם בית טבילה ויאמר למה לכםבית הטבילה ותאמר בעלי הוא אדם כשר והולך בכל יום…",The story explicitly describes the Baal Shem Tov's practice of seclusion in a dedicated forest hut (Beit Hitbodedut) and mentions his state of intense spiritual attachment (Deveikut).,Khal-Hasidim,high
confirm,,practice:meditation,Shivhei-Habesht_0203,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0203,"פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים התנמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה…",The story revolves around the internal spiritual state and meditative intent (kavanah) during the recitation of the Shema prayer.,Shivhei-Habesht,high
confirm,,practice:meditation,Khal-Hasidim_0118,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0118,"פ""א נסע הבעש״ט עם תלמידיו והוכרחו ללון ביער אמרו התלמידים בבדיחותא נראה הסעודה שיעשה הרב לנו ויאמר הרב לכן ביום מחר אי""ה אעשה לכם…","The story explicitly describes a struggle with mystical intention (kavanah) during the Shema prayer, which is a central form of contemplative/meditative practice in this context.",Khal-Hasidim,high
confirm,,practice:meditation,Shivhei-Habesht_0005B,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0005B,"פ""א בא לעיר והית' שם אש' אחת משוגעת והיתה מגלה לכל א""וא תועבותיו וטובותיו וכשבא לעיר הבעש״ט זלה""ה ביקש ר׳ גרשין ה""ל מהרב החסיד…",The text explicitly describes the Besht's early practice of 'hitbodedut' (meditative seclusion) in a mountain cave by the river Prut.,Shivhei-Habesht,high
confirm,,practice:meditation,Shivhei-Habesht_0097,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0097,"מעשה עלילה דק""ק פאווליטש וברח הרב דק""ק קארושטיסאב הנקרא בשמו ר׳ דוד ורצה לברוח עד מדינות וואלאחאיי כי כל אנשים חשובים אשר…",The story depicts the Besht engaging in a formal mystical/meditative state through 'pishut yadayim v'raglayim' (prostration) to achieve a visionary encounter with R. Akiva.,Shivhei-Habesht,high
confirm,,practice:meditation,Khal-Hasidim_0169,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0169,"וע""כ לעת ערב התנפל בנו לפני רגליו ובכה מאין הפוגות אבל אז ענה לו הרב עד כאן תחום שבת עד עתה היית הייתי יקר אצלי כבני ממש גדלתיך…","The text explicitly describes the Rabbi's practice of sitting silently and facing the wall during prayer ('לישב דומם', 'פניו אל הקיר'), which characterizes a contemplative/meditative state.",Khal-Hasidim,high
confirm,,practice:meditation,Khal-Hasidim_0173,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0173,"וע""כ הזמינו לו מן השמים מצות פיקוח נפש שהוא גדולה מכל המצות אך כדי שלא יתחמץ ע""כ נתעורר עליו זכות אבות ובקשו עליו לקרב מיתתו בכדי…",The story explicitly uses the term 'hitbonenut' (contemplation) to describe the protagonist's deep internal reflection and visualization of his sins during prayer.,Khal-Hasidim,high
confirm,,practice:meditation,Shivhei-Habesht_0077,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0077,שמעתי מהרב דקהילתינו בהיות הבעש״ט חולה קודם פטירתו לא שכב במשכב רק שנעש' כחוש וקולו נלקה והי יושב בבית התבודדותו התבדדותו ולא הי׳…,The text explicitly mentions the Besht being in his 'house of hitbodedut' (meditation/seclusion) and describes a profound visionary state and spiritual fervor occurring in that setting.,Shivhei-Habesht,high
confirm,,practice:meditation,Sipurei-Zadikim_0006,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0006,"ולא הועיל להאברך אשר התחנן לפניו ורצה לקבל נזיפה ולקיים על עצמו ליסע לפייס את הקדושים הנ""ל ולא נתפייס וקיים הרב כל ת״ח שאינו נוקם…","The story explicitly describes the Rabbi's prayer practice as sitting silently with his face to the wall and hands clasped, which is a classic depiction of meditative contemplation.",Sipurei-Zadikim,high
confirm,,practice:meditation,Khal-Hasidim_0127,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0127,וביום מותו היה בנו הקדוש מו' צבי ישן ואמרו ל הבעש״ט למה אינו מצוה לבנו ואמר מה אעשה שהוא ישן וזה שישן היה מפני שלא האמין שימות…,The Besht provides his son with a specific Divine Name and instructs him to focus or meditate on it (תכווון שם זה) to facilitate a spiritual encounter.,Khal-Hasidim,high
confirm,,practice:meditation,Khal-Hasidim_0218,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0218,"ויאמר לו חותנו אבל נסיתי כי הוא טוב לי מעשרה אומנים העוסקים במלאכתם כי הש""י שולח ברכה במעשי ידיו ומוציא יי""ש הרבה יותר מכפי ההרגל…","The story explicitly describes R. Yisrael sitting 'gripped in the deep depths of his holy thoughts' (תפוס בעמקי מצולי רעיוניו הקדושים) throughout his journey, depicting a constant state of meditative contemplation.",Khal-Hasidim,high
confirm,,practice:asceticism,Shivhei-Habesht_0193,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0193,פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך…,The Besht prescribes a penitential regimen of fasting and public mortification as atonement for the man's sin of hitting his father.,Shivhei-Habesht,high
confirm,,practice:asceticism,Mifalot-HaZadikim_0026,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0026,ויהי כאשר תמו ימי בכי אבל רבי הקדוש הלכתי לעיר הנ״ל ושאלתי אותם איה הקדוש ר׳ משה שטשאגיל ויענוני לא היה בזה קדוש ר׳ משה שטשאגיל…,"The story depicts a period of several years where the protagonist lived in seclusion in a ruin (perishut), avoiding all human contact as part of his spiritual training.",Mifalot-HaZadikim,high
confirm,,practice:asceticism,Khal-Hasidim_0120,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0120,"פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל…","The plot centers on the spiritual power derived from an old priest's lifelong celibacy and asceticism, which the Baal Shem Tov seeks to break.",Khal-Hasidim,high
confirm,,practice:asceticism,Khal-Hasidim_0111,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0111,"פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה…",The story describes a 'seder teshuvah' (order of repentance) involving prescribed fasting and public self-humiliation as penance for a sin.,Khal-Hasidim,high
confirm,,practice:asceticism,Khal-Hasidim_0004,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0004,"אני עושה לבעלי ג""כ וישאל אותה אם יש אצלם מרחץ ותאמר יש וגם בית טבילה ויאמר למה לכםבית הטבילה ותאמר בעלי הוא אדם כשר והולך בכל יום…","The story describes the Besht's practice of seclusion (hitbodedut) in a forest hut all week, returning home only for Shabbat, which is a form of ascetic withdrawal (perishut).",Khal-Hasidim,high
confirm,,practice:asceticism,Khal-Hasidim_0174,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0174,"ויהי כאשר נגלה לר׳ ליב הנ""ל כל התעלומות ויאמר ר׳ ליב בל בו עתה יודע אני למה שלחוני לפה ויחקור ר׳ ליב אחר הדירעקט אר וילך אליו…","The text describes the Alter Rebbe's early years of extreme self-denial, specifically mentioning that he ignored all physical needs and studied day and night while standing.",Khal-Hasidim,high
confirm,,practice:asceticism,Khal-Hasidim_0239,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0239,ומשרתי רצונך לא ידחפוך ידחפיך מביתו כל עוד תתענג עליו יום יום יותר ויותר וכנחל נובע פרצו דברי 'החסיד בחכמה ועד כי התנשא זה לעומת…,"The story depicts a Hasid wandering 'naked and barefoot' (ערום ויחף) and carrying bundles on the road, which is a classic portrayal of ascetic self-denial and voluntary poverty.",Khal-Hasidim,high
confirm,,practice:asceticism,Khal-Hasidim_0105,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0105,איש א׳ הי׳ מהמקורבים אליו והי׳ דר בכפר והי׳ הרב מקרבו תמיד בכל מיני התקרבות ובימים נוראים הי' אכסניאותו בבית הרב פעם א' בא אל הרב…,"The story explicitly describes a man who practiced sexual abstinence (perishut) for sixteen years as a form of self-denial, which is a central plot element.",Khal-Hasidim,high
confirm,,practice:asceticism,Khal-Hasidim_0009,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0009,"פ""א בא לעיר והיתה שם אשה משוגעת והיתה מגלה לכל א""וא תועבותיו וטובותיו וכשבא לעיר הבעש״ט זלה""ה ביקש ר' גרשון הנ""ל מהרב החסיד הקדוש…",The text explicitly describes the Besht's early practices of eating only once a week (fasting for several years) and living in isolation in a mountain cave.,Khal-Hasidim,high
confirm,,practice:asceticism,Mifalot-HaZadikim_0006,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0006,ויהי כאשר הראה לו תמונת א׳ וב׳ עד אלף פעמים וכן שאר אותיות והנער הנ״ל לא נטה ערפו ולא זכר דברי הרב ומראות האותיות לא נכנסו תמונתם…,"The story explicitly describes a wealthy host who practices personal asceticism, eating only bread and water (פת במלח ומים במשורה) while providing lavishly for his guests.",Mifalot-HaZadikim,high
confirm,,practice:asceticism,Khal-Hasidim_0050,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0050,פ״א באו שני בניה ר׳ יוסף ור׳ יצחק אליה על שבת לקיים מצות כיבוד אם ובאו לשם בחמישי בשבת ובאו בני העיר להקבל להקביל פניהם והכירו זה…,The protagonist practices extreme self-denial (perishut) by praying for her children's poverty and sending them away on the Sabbath to avoid worldly pleasure.,Khal-Hasidim,high
confirm,,practice:sermon,Mifalot-HaZadikim_0026,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0026,ויהי כאשר תמו ימי בכי אבל רבי הקדוש הלכתי לעיר הנ״ל ושאלתי אותם איה הקדוש ר׳ משה שטשאגיל ויענוני לא היה בזה קדוש ר׳ משה שטשאגיל…,"The story explicitly describes the hidden saint delivering several segments of deep Torah teachings and homilies ('דיבורי תורה', 'דרש') to the Rizhiner Rebbe.",Mifalot-HaZadikim,high
confirm,,practice:sermon,Mifalot-HaZadikim_0021,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0021,והגם שהיה דבר זה סכנה שיפסוד ח״ו כל היין הן אפשר שיכחישו לו הערלים ויאמרו להד״ם או לפחות יפסיד אותו מחמת ניסוך ואעפ״כ לא השגיח…,"The story depicts Rabbi Menachem Mendel of Lubavitch delivering a teaching and homily to his followers regarding the nature of true self-sacrifice, using an anecdote as a moral lesson.",Mifalot-HaZadikim,high
confirm,,practice:sermon,Shivhei-Habesht_0197,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0197,מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר…,"The story depicts the Besht delivering a structured mystical teaching (Torah) to his disciple, including explanations of the Zohar and the secrets of the Divine Chariot.",Shivhei-Habesht,high
confirm,,practice:sermon,Khal-Hasidim_0140,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0140,"ומ הרב דק""ק דראזינץ שהיה אב""ד בק""ק פאוולויץ שמעתי המעשה איך נתקרב הרב המגיד הגדול ל הבעש""ט המגיד צם ז׳ או ח' פעמים משבת לשבת…","The story describes a pivotal moment where the Baal Shem Tov teaches the Maggid mystical secrets (Torah), accompanied by supernatural phenomena.",Khal-Hasidim,high
confirm,,practice:sermon,Mifalot-HaZadikim_0045,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0045,להרב הצדיק הקדוש וכו׳ ר׳ אלימלך (הנקרא ר׳ מלך) מ ליזענסק נלוה אליו איש כפרי אחד והיה להאיש הנ״ל חתן א׳ למדן גדול ויש ויי״ש ועסק…,The Rebbe delivers a specific homiletical teaching (Torah) based on a biblical verse to explain his behavior and provide moral instruction.,Mifalot-HaZadikim,high
confirm,,practice:sermon,Shivhei-Habesht_0091,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0091,"שמעתי מהרב דקהלתינו כשרצה ר׳ נחמן לנסוע פ""ש לאה״ק הלך על קבר של הבעש""ט עם ר׳ יוסף מ קאמינקע וכשחזר מב""ע שמח שמחה גדולה ואמר…",The text records a specific spiritual teaching (Torah) delivered by the Mochiah regarding the nature of 'foreign thoughts' during prayer.,Shivhei-Habesht,high
confirm,,practice:sermon,Shivhei-Habesht_0034,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0034,"שמעתי מהרב דק""ק דראזניץ שהיה אב""ד בק""ק פאוולויץ המעשה איך נתקרב הרב המגיד הגדול ל הבעש״ט המגיד צום ז' או ח' פעמים משבת לשבת…",The story depicts the Besht teaching the Maggid Kabbalistic texts ('saying' the Torah) in a mystical session that the text explicitly identifies as the transmission of the Maggid's soul's portion of the Torah.,Shivhei-Habesht,high
confirm,,practice:sermon,Peer-MiKdoshim_0007,https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0007,ומשרתי רצונך לא ידחפוך מביתו כל עוד תתענג עליו יום יום יותר ויותר וכנחל נובע פרצו דברו החסיד בחכמה ועד כי התנשא זה לעומת זה…,The story explicitly depicts the Tzaddik delivering a homiletic teaching (Torah) on a biblical verse from the weekly portion to address the visitor's internal state.,PeerMikdoshim,high
confirm,,practice:sermon,Khal-Hasidim_0239,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0239,ומשרתי רצונך לא ידחפוך ידחפיך מביתו כל עוד תתענג עליו יום יום יותר ויותר וכנחל נובע פרצו דברי 'החסיד בחכמה ועד כי התנשא זה לעומת…,The story explicitly depicts the Seer of Lublin delivering a homily (Torah teaching) based on a biblical verse from the weekly portion to explain his conduct.,Khal-Hasidim,high
confirm,,practice:sermon,Shivhei-Habesht_0077,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0077,שמעתי מהרב דקהילתינו בהיות הבעש״ט חולה קודם פטירתו לא שכב במשכב רק שנעש' כחוש וקולו נלקה והי יושב בבית התבודדותו התבדדותו ולא הי׳…,"The story describes the Besht delivering a mystical teaching or Torah to Rabbi David Purkes, which is characterized by intense spiritual passion and divine inspiration.",Shivhei-Habesht,high
confirm,,practice:healing,Shivhei-Habesht_0138,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0138,"שמעתי מר׳ זעליג דק""ק לעטשוב שהלך בדרך ובא לק""ק איספאלי ועדיין הי׳ כפר והוא התאכסן אצל שוחט ושמעו שבא הרב ר׳ מאיר הרב דגולה והלכתי…","The text explicitly states that in Radwill and subsequent locations, people sought out the Besht for 'refuot' (healings/cures).",Shivhei-Habesht,high
confirm,,practice:healing,Shivhei-Habesht_0050A,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0050A,"שמעתי מהרב דקהלתינו וגם מהרב דק""ק פולנאי שבק""ק איזבארז נתראו בבה״כ של נשים שני לצים והיו מפחדים הנשים עד שהוכרחו לעזוב את הב""הכ…","The Besht intervenes against harmful spirits (mazikim) who physically injured two children, specifically commanding the spirits to ensure the children recover.",Shivhei-Habesht,high
confirm,,practice:healing,Khal-Hasidim_0126,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0126,ויקרב האדון אל האיש הא ומלל הזה ויתירהו מהר וישאלהו מה המעשה הזאת והוא מחרדת ששונו נאלם דומי' ואשתקיל מלולי׳ רגעים אחדים ואחרי שב…,The Besht diagnoses a merchant's wife's illness as a spiritual consequence of an unfulfilled vow and promises her healing upon payment of the promised charity.,Khal-Hasidim,high
confirm,,practice:healing,Sipurei-Zadikim_0004,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0004,ויאמר לה בעלה ומאין אתה מכיר אותו אז ענתה לו שוטה וכי אתה סובר .כי כאשר שלחת לי את השדכן הייתי כמשוגעת ושמעתי אליו אנכי אספר לך…,The protagonist's wife-to-be reveals that she recovered from a mortal illness only after the Tzaddik intervened and conditioned her healing on her agreement to marry the specific man he chose.,Sipurei-Zadikim,high
confirm,,practice:healing,Shivhei-Habesht_0210,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0210,"פ""א אצל הרב הק' מ׳ מיכל מ זלאטשוב הי׳ בנו הקטן חול' גדול עד מאוד ומיד הגיע ידיעה להרב הנ""ל איך שבאיזה מדינה רוצים לשרוף ספרים…","The story explicitly describes the Besht intervening in a heavenly court to spare a critically ill child from death, resulting in the child's return to health.",Shivhei-Habesht,high
confirm,,practice:healing,Khal-Hasidim_0167,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0167,ומדי חפשה הטבעת נכנס במרוצה הרב ר' ליב שרהס ויאמר לו הא לך הכסף המגיע לך ותקרע את השטר חוב שלי ותיכף יצא מהבית וילך האיש ללותו…,The story describes a woman recovering from a life-threatening illness ('מחלת ממות') after the Rabbi intervened and conditioned her survival on marrying the protagonist.,Khal-Hasidim,high
confirm,,practice:healing,Khal-Hasidim_0170,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0170,ויתפלאו האנשים מאוד על דבריה ויחקרו אותה ממנהגיו שהי' נוהג מכבר ולא מצאו מצאן בהם שמץ טוב וקדושה אולם מגודל אמונתם ברבם המתינו שם…,The story depicts the cessation of a deadly plague ('choli ra') through the decree and intervention of a hidden saint as directed by the Rebbe.,Khal-Hasidim,high
confirm,,practice:healing,Maase-Zadikim_0006,https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0006,ויחקרו אותה מנהגיו שהי׳ נוהג מכבר ולא מצאו בהם שמץ טוב וקדושה אולם מגודל אמונתם ברבם המתינו שם עד בוש וייקץ השכור הזה וכמעט הקיץ…,The story describes the cessation of a deadly plague ('choli ra') through the intervention and verbal decree of a hidden saint as directed by Rabbi Baruch of Medzhybizh.,maase-zadikim,high
confirm,,practice:smoking,Shivhei-Habesht_0048,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0048,"שמעתי מהרב דקהלתינו ר׳ גדליה ז""ל ששלח הרב החסיד ר׳ יחיאל אב""ד דק""ק קאוולע איש אחד למדן וחכם לתהות על קנקנו של הבעש""ט וחלה בדרך…",Refers to the rebbe smoking a pipe (עשן לולקע אחת).,Shivhei-Habesht,high
confirm,,practice:smoking,Shivhei-Habesht_0110,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0110,"ושמעתי בר' ישראל מרוז'ין"" שבחי הבעש״ט כב 111 אין לו במה לשרוף י""ש ואמרה אני אתן לך כמה מאות תבואה ושכר את הרענדי והשררית נתמלא׳…",Smoked the pipe and looked out the window (עשן הלולקע).,Shivhei-Habesht,high
confirm,,practice:smoking,Shivhei-Habesht_0099,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0099,"מעשה בחנוני אחד בק""ק מעזיבוז שקורין גיוואנט שניטער שנסע בנו לברעסלא ושהה מאד והי' אמו מצטערת מאד ואמרה לבעלה שילך לבעש״ט לשאול…",The text explicitly mentions that the Besht took his pipe ('לולקע') before going to the synagogue to look for the merchant's son.,Shivhei-Habesht,high
confirm,,practice:smoking,Shivhei-Habesht_0065,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0065,"שמעתי מר׳ יעקב אב""ד דק""ק סמילא ששמע מאביו ר׳ מאיר חריף ז""ל פ""א בא הבעש״ט להרב דק""ק פולנאי ואני מסופק אם היה 64 65 המעשה שבחי…",Besht took his pipe (לקח הלולקע).,Shivhei-Habesht,high
confirm,,practice:smoking,Khal-Hasidim_0083,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0083,"מעשה בחנוני אחד בק""ק מעזיבוז שקורין גוואנט שניטער שנסע בנו ל ברעסלא ושהה מאד והיתה אמו מצטערת מאד ואמרה לבעלה שילך ל הבעש״ט לשאול…",The story explicitly mentions the Baal Shem Tov taking his pipe (Lulke) as part of the process of looking for the merchant's son.,Khal-Hasidim,high
confirm,,practice:smoking,Khal-Hasidim_0055,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0055,"שמעתי מרב יעקב אב""ד דק""ק סמילא ששמע מאביו רב מאיר חריף ז""ל פ""א בא הבעש""ט ל הרב דק""ק פולנאי ואני מסופק אם היה המעשה בק""ק נעמרוב או…",Parallel; took the pipe.,Khal-Hasidim,high
confirm,,practice:smoking,Khal-Hasidim_0043,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0043,"גם שמעתי מר' מאיר הנ""ל שהיה באותו העיר אומן הנקרא שופאוואל והיה מתפלל בקיץ ובחורף בבה""כ בקביעות בקבועות אפי' לא היה עשרה בבה""כ…",The story explicitly mentions the Baal Shem Tov smoking a pipe ('עשן הלולקע') before prayer.,Khal-Hasidim,high
confirm,,practice:smoking,Shivhei-Habesht_0052,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0052,"גם שמעתי מר' מאיר הנ""ל שהי' באותו העיר אומן הנקרא שיפאוואל והי׳ מתפלל בקיץ ובחורף בב""הכ בקביעות אפילו לא היו עשרה בב""הכ הי׳ מתפלל…",The text explicitly mentions the Besht smoking a pipe (לולקע) before prayer.,Shivhei-Habesht,high
confirm,,practice:fasting,Shivhei-Habesht_0193,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0193,פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך…,Penance to fast Mondays and Thursdays (שיתענה ב׳ וה׳).,Shivhei-Habesht,high
confirm,,practice:fasting,Khal-Hasidim_0111,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0111,"פ""א היה הבעש""ט באיזה קהילה והי' אכסניתו על העלי' פעם א' ראה איש א' עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה…",Penance to fast Mondays and Thursdays.,Khal-Hasidim,high
confirm,,practice:fasting,Khal-Hasidim_0009,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0009,"ועתה אספר הגדולות אשר שמעתי מחמי ז""ל איך היה התגלותו כי הוא ישב בכפר קטן על השענק והיה דרכו כשהביא לאשתו הי""ש הלך להתבודדות בעבר…",Besht decreed a communal fast for rain (גזר תענית).,Khal-Hasidim,high
confirm,,practice:fasting,Shivhei-Habesht_0170,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0170,"שמעתי מהרב דקהלתינו שהרב המפורסם מ׳ נחמן מקאסוב הי' מחזיק כפר אחד והיה שולח לעיר אל בני החבורה קדישא לכאו""א זה שצריכין לתקן בזה…",Penitential fast week to week for keri (התענה משבת לשבת).,Shivhei-Habesht,high
confirm,,practice:fasting,Adat-Zadikim_0001,https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0001,"והלכתי כך בתענית בשעה עשירית לבהכ""נ ואמרתי לאשתי כאשר אלך מבהכ""נ עם אנשים כאשר יצאו ישאלו אותי למה אינו דולק נר בביתך ולא אדע מה…","The story centers on a protagonist who chooses to fast on Shabbat to avoid taking charity, explicitly using the terms 'to fast' and 'in a fast' to describe his actions.",Adat-Zadikim,high
confirm,,practice:fasting,Khal-Kdoshim_0010,https://www.hasidic-stories.org/Story/Khal-Kdoshim/Khal-Kdoshim_0010,"ואחר זאת גירש המלך את כל היהודים והיה שם עוד חסיד אחד חבירו של אותו חסיד הנהרג והוא היה יודע מחסידתו מחסידותו של אותו חסי׳ הנ""ל…",The story describes specific individuals engaging in fasting as a religious practice to receive heavenly revelations and to inquire about divine justice.,Khal-Kdoshim,high
confirm,,practice:fasting,Khal-Hasidim_0001,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0001,"ויאמר המלך א""כ עוצו עצה מה לעשות ויאמר לו הרב יש דרך ישר שהוא מבוא העיר אשר אנשי העיר הולכים ושבים בה ויורהו הסימנים ויעשו כן…",The Besht's father explicitly undertakes an 'Hafsakah' (multi-day) fast as a religious practice to receive divine guidance through a dream inquiry.,Khal-Hasidim,high
confirm,,practice:the_travels_of_the_tsaddik,Khal-Hasidim_0218,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0218,"ויאמר לו חותנו אבל נסיתי כי הוא טוב לי מעשרה אומנים העוסקים במלאכתם כי הש""י שולח ברכה במעשי ידיו ומוציא יי""ש הרבה יותר מכפי ההרגל…","The story explicitly describes the extensive travels of R. Israel Politzker and R. Azriel as they journey to Vilna, Mezeritch, and then from city to city to recruit followers for the Maggid.",Khal-Hasidim,high
confirm,,practice:the_travels_of_the_tsaddik,Shivhei-Habesht_0197,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0197,מעשה הי' שהרב המוכיח מוה' ארי׳ ליב מפולנאה חשקה נפשו מאוד ללמוד חכמת שיחת בהמות ועופות ושיחת דקלים מצד שנצרך לו זה לתוכחה ומאחר…,"The story explicitly describes a journey initiated by the Besht to Kaminka, during which he invites the Maggid of Polonne to travel with him in his wagon.",Shivhei-Habesht,high
confirm,,practice:the_travels_of_the_tsaddik,Khal-Hasidim_0004,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0004,"אני עושה לבעלי ג""כ וישאל אותה אם יש אצלם מרחץ ותאמר יש וגם בית טבילה ויאמר למה לכםבית הטבילה ותאמר בעלי הוא אדם כשר והולך בכל יום…",The story explicitly describes the Besht's custom of traveling to the city for the month of Rosh Chodesh and details his journey to the city during his revelation.,Khal-Hasidim,high
confirm,,practice:the_travels_of_the_tsaddik,Shivhei-Habesht_0193,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0193,פעם א׳ ראה איש א׳ עובר על הרחוב מיד צוה להמשרת שלו רוץ מהר וקרא לי את האיש הזה וירץ הנער ויקרא לו ומתחילה נתפעם לבו ולא רצה לילך…,"The story explicitly opens by stating the Besht was visiting a community and staying at an inn, which indicates he was on a journey.",Shivhei-Habesht,high
