story_id	tag	source	source_story	opus_confidence	opus_reasoning
Peer-MiKdoshim_0010	ethics-and-emotions:virtues	direct	Peer-MiKdoshim_0010	high	Story explicitly illustrates virtues—faith/trust (bitachon), charity, and the wife's fidelity/chastity tested by her husband.
Peer-MiKdoshim_0010	folkloristics:story_type_virtues	direct	Peer-MiKdoshim_0010	high	Story illustrates the tzaddik R. Shimshon's virtues of faith, fidelity, and righteousness (testing his wife, returning to her, charity to the poor).
Peer-MiKdoshim_0010	social:retrospective_recognition	direct	Peer-MiKdoshim_0010	high	The husband belatedly recognizes the destitute beggar woman as his long-lost first wife, and she recognizes him as her husband.
Peer-MiKdoshim_0010	times:death	direct	Peer-MiKdoshim_0010	high	The story depicts a fire that killed the bride's parents (the moksan and his wife) and many wedding guests.
Peer-MiKdoshim_0011	social:conflict	direct	Peer-MiKdoshim_0011	high	The story centers on the bishop's plot against the Jewish sage/advisor to the king, a clear tzaddik-vs-antagonist conflict.
Peer-MiKdoshim_0011	social:retrospective_recognition	direct	Peer-MiKdoshim_0011	high	The king belatedly realizes that his daughter and the bishop conspired against the innocent Jewish sage, and that the bishop (not the sage) was thrown into the furnace — a clear retrospective recognition of the true situation.
Peer-MiKdoshim_0014	characters-and-roles:tavern_keeper	direct	Peer-MiKdoshim_0014	high	The story centers on a מוכסן/ארינדאר (tavern-keeper/leaseholder) who travels to the tzaddik.
Peer-MiKdoshim_0014	ethics-and-emotions:anger	propagated	Khal-Hasidim_0217	medium	The wife is repeatedly enraged at any sympathy for Jews, and the husband later rebukes her angrily — heated emotional moments of anger are depicted.
Peer-MiKdoshim_0014	ethics-and-emotions:fear	propagated	Khal-Hasidim_0217	high	The story explicitly depicts fear: the nobleman's heart strikes him with dread before the tzaddik ('הכה לבבו אותו'), and the beggar-nobleman experiences terror and anguish over his fate.
Peer-MiKdoshim_0014	ethics-and-emotions:lying	propagated	Khal-Hasidim_0217	high	The wife incites her husband with false accusations against the Jewish lessee, and the husband falsely claims to be the lord (deception/disguise scene at the bathhouse and later swap).
Peer-MiKdoshim_0015	characters-and-roles:preacher	propagated	Khal-Hasidim_0237	high	The Maggid of Kozhnitz features prominently as a character (called הרב המגיד / ה״מ) alongside the Seer of Lublin.
Peer-MiKdoshim_0015	characters-and-roles:tavern_keeper	propagated	Peer-MiKdoshim_0014	high	The story centers on a מוכסן/ארינדאר (tavern-keeper/leaseholder) who travels to the tzaddik.
Peer-MiKdoshim_0015	ethics-and-emotions:anger	propagated	Khal-Hasidim_0217	medium	The wife is repeatedly enraged at any sympathy for Jews, and the husband later rebukes her angrily — heated emotional moments of anger are depicted.
Peer-MiKdoshim_0015	ethics-and-emotions:fear	propagated	Khal-Hasidim_0217	high	The story explicitly depicts fear: the nobleman's heart strikes him with dread before the tzaddik ('הכה לבבו אותו'), and the beggar-nobleman experiences terror and anguish over his fate.
Peer-MiKdoshim_0015	ethics-and-emotions:lying	propagated	Khal-Hasidim_0217	high	The wife incites her husband with false accusations against the Jewish lessee, and the husband falsely claims to be the lord (deception/disguise scene at the bathhouse and later swap).
Peer-MiKdoshim_0015	ethics-and-emotions:virtues	propagated	Adat-Zadikim_0015	medium	Story illustrates virtues of faith in tzaddikim, integrity in honoring betrothals, and charity, with explicit moral lesson at the end.
Peer-MiKdoshim_0015	supernatural:perception	direct	Peer-MiKdoshim_0015	high	The tzadik R. Elimelech perceives the nobleman's hidden sin against the Jew and prescribes the remedy without being told, demonstrating ruach hakodesh.
Peer-MiKdoshim_0016	folkloristics:story_type_rapprochement	propagated	Peer-MiKdoshim_0001	high	A skeptical wealthy outsider who never set foot in Hasidism travels to the Besht out of curiosity and, through the Besht's revelatory tale, falls before him in repentance—classic rapprochement arc.
Peer-MiKdoshim_0016	social:inter_hasidic	propagated	Peer-MiKdoshim_0001	high	Frame story explicitly depicts multiple tzadikim gathered together at a yahrzeit in Ropshitz, interacting and responding collectively to a petitioner.
Shivhei-Habesht_0001	ethics-and-emotions:lust	propagated	Khal-Hasidim_0001	high	The story explicitly addresses sexual desire/lust: the father refrains from touching his wife, and the Besht is quoted saying his soul could only descend once his father's תאווה was exhausted.
Shivhei-Habesht_0001	folkloristics:story_type_protection	direct	Shivhei-Habesht_0001	high	The young Besht protects schoolchildren from a sorcerer-werewolf, killing it to save them — a clear protection narrative (and the father is also protected by divine guidance).
Shivhei-Habesht_0001	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0002	high	The story centrally depicts the master-disciple relationship between Rabbi Adam's son (as teacher) and the young Baal Shem Tov (as servant/disciple) studying the mystical writings together.
Shivhei-Habesht_0001	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Shivhei-Habesht_0002	ethics-and-emotions:awe	propagated	Khal-Hasidim_0004	high	The story explicitly describes the man as 'ירא שמים' and depicts the rabbi's awe upon seeing the Besht's great light and rising before him.
Shivhei-Habesht_0002	ethics-and-emotions:lust	propagated	Khal-Hasidim_0001	high	The story explicitly addresses sexual desire/lust: the father refrains from touching his wife, and the Besht is quoted saying his soul could only descend once his father's תאווה was exhausted.
Shivhei-Habesht_0002	folkloristics:story_type_revelation	propagated	Mifalot-HaZadikim_0027	high	The story centers on the revelation of a hidden tzaddik (the seemingly boorish innkeeper) to the Besht and his disciples.
Shivhei-Habesht_0002	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0002	high	The story centrally depicts R. Adam's son transmitting esoteric writings to the young Besht and the master-disciple study relationship, including the fatal kabbalistic experiments.
Shivhei-Habesht_0002	spaces:beth_midrash	direct	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Shivhei-Habesht_0002	spaces:institutions_hassidic_court	propagated	Shivhei-Harav_0019	high	The story depicts the rebbe's court at Strashelye with disciples and rabbis gathered in the great hall waiting for the rebbe to emerge from his chamber.
Shivhei-Habesht_0003	supernatural:perception	direct	Shivhei-Habesht_0003	high	The Besht supernaturally perceives the 'flaming ever-turning sword' blocking the path and recognizes the frog as a reincarnated scholar — knowledge unavailable through normal perception.
Shivhei-Habesht_0004	ethics-and-emotions:awe	propagated	Khal-Hasidim_0004	high	The story explicitly describes the man as 'ירא שמים' and depicts the rabbi's awe upon seeing the Besht's great light and rising before him.
Shivhei-Habesht_0004	folkloristics:story_type_inauguration	propagated	Khal-Hasidim_0004	high	Story culminates in the Baal Shem Tov's revelation and being formally accepted as rebbe by the community on a throne of branches.
Shivhei-Habesht_0004	folkloristics:story_type_revelation	propagated	Khal-Hasidim_0004	high	The story explicitly narrates the Baal Shem Tov's hidden tzaddik status and his revelation (hitgalut) to the guest, the rabbi, and the community.
Shivhei-Habesht_0004	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0004	high	The story illustrates the Baal Shem Tov's virtues of humility and hidden piety (concealing his greatness, serving guests, secret devotion) before his revelation.
Shivhei-Habesht_0004	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Shivhei-Habesht_0005B	ethics-and-emotions:lying	propagated	Khal-Hasidim_0009	medium	Brother-in-law Reb Gershon slanders Besht as ignorant and tries to deceive his sister into divorcing him.
Shivhei-Habesht_0005B	knowledge:practical_kabbalah	direct	Shivhei-Habesht_0005B	high	The Besht is warned about using holy Names prematurely and later heals a madwoman/possessed person, exorcises a spirit, and brings rain — clear practical kabbalah.
Shivhei-Habesht_0005B	social:inter_hasidic	propagated	Khal-Hasidim_0009	medium	Story depicts interactions among Hasidim including R' Gershon of Kitov, the rabbi of Kuty, and a group of hasidim pressuring the Besht regarding the possessed woman.
Shivhei-Habesht_0005B	times:shabbat	direct	Shivhei-Habesht_0005B	high	"Story explicitly mentions ערב שבת ('ועש""ק היה בא לביתו') and weekly fasting cycle tied to Shabbat."
Shivhei-Habesht_0013	ethics-and-emotions:fear	direct	Shivhei-Habesht_0013	high	The melamed explicitly fears (מתיירא מאד) being rejected by the Baal Shem Tov as in his dream.
Shivhei-Habesht_0014	knowledge:practical_kabbalah	direct	Shivhei-Habesht_0014	medium	Besht uses the Zohar as a mystical instrument to see across the world and locate the missing son — a concrete supernatural effect via kabbalistic means.
Shivhei-Habesht_0014	social:relations_with_non_jews	direct	Shivhei-Habesht_0014	high	The story explicitly mentions sending a non-Jew (ערל) as a messenger to the nearby village.
Shivhei-Habesht_0015	ethics-and-emotions:awe	propagated	Khal-Hasidim_0026	high	Story vividly depicts trembling, awe, and divine presence (השראת השכינה) during the Besht's prayer, with explicit citation of 'ויחרד כל ההר מאד' — paradigmatic religious awe.
Shivhei-Habesht_0015	social:conflict	direct	Shivhei-Habesht_0015	medium	The story depicts the Besht in conflict with Samael (the demonic adversary), diverting prayers away from him.
Shivhei-Habesht_0015	social:retrospective_recognition	direct	Shivhei-Habesht_0015	high	R. David belatedly learns the true reason for the Besht's public humiliation of him — a retrospective recognition of hidden meaning.
Shivhei-Habesht_0015	spaces:beth_midrash	direct	Shivhei-Habesht_0015	high	The story explicitly takes place in the beit midrash of Mezhibuzh, with prayer, Torah reading, and a small room within the beit midrash all featured.
Shivhei-Habesht_0016	supernatural:perception	direct	Shivhei-Habesht_0016	high	Besht sees/perceives the heavenly vision (the altar, Michael offering souls) supernaturally, confirming he saw the same chazon.
Shivhei-Habesht_0017	ethics-and-emotions:awe	direct	Shivhei-Habesht_0017	high	The story depicts intense religious awe — the Besht trembling, weeping, contorting at the ark before God, and onlookers fearing to touch him during his ascent.
Shivhei-Habesht_0017	spaces:beth_midrash	direct	Shivhei-Habesht_0017	high	"The story explicitly mentions going to the beit midrash ('הלך לבה""מד') where the Besht delivered words of admonition."
Shivhei-Habesht_0017	supernatural:perception	direct	Shivhei-Habesht_0017	high	The Besht supernaturally perceives a heavenly accusation/decree against Israel and journeys through heavenly palaces, seeing the Messiah — clear supernatural perception.
Shivhei-Habesht_0020	knowledge:practical_kabbalah	direct	Shivhei-Habesht_0020	high	The story depicts Besht using kabbalistic kavanot/yichudim to summon and elevate souls of the dead, and transmitting these mystical intentions in writing — concrete practical-kabbalistic operation.
Shivhei-Habesht_0020	social:retrospective_recognition	direct	Shivhei-Habesht_0020	high	R. Gershon belatedly recognizes/realizes the truth about the Besht's prolonged prayer — that he was elevating souls of the dead — only after the Besht reveals it and he experiences it himself.
Shivhei-Habesht_0020	spaces:the_land_of_israel	direct	Shivhei-Habesht_0020	high	R. Gershon travels from the Land of Israel (א״י) to abroad, making it the point of origin in the narrative.
Shivhei-Habesht_0021	social:inter_hasidic	direct	Shivhei-Habesht_0021	medium	Story depicts interactions among Hasidim/followers around the Besht, including the preacher and other disciples acting together.
Shivhei-Habesht_0022	folkloristics:story_type_virtues	direct	Shivhei-Habesht_0022	medium	Story highlights the Baal Shem Tov's spiritual insight, urgency to save the rabbi, and his teaching that divine service comes through joy not excessive fasting—illustrating tzaddik virtues.
Shivhei-Habesht_0024	folkloristics:story_type_protection	direct	Shivhei-Habesht_0024	high	The story culminates in the Baal Shem Tov's prayers/actions protecting Nemirov from an approaching Tatar horde, which was turned back by Ishmaelite forces.
Shivhei-Habesht_0024	supernatural:perception	direct	Shivhei-Habesht_0024	high	The Baal Shem Tov supernaturally knows about the distant Tatar army's movement and intervenes, exhibiting ruach hakodesh.
Shivhei-Habesht_0028	spaces:beth_midrash	direct	Shivhei-Habesht_0028	high	The story explicitly mentions R' Shalom praying in his beit midrash (בבה״מ שלו).
Shivhei-Habesht_0031	times:birth	direct	Shivhei-Habesht_0031	high	The story depicts the girl giving birth ('וכשילדה הבריאה'), a birth attributed miraculously to the Besht's and her father's prayers.
Shivhei-Habesht_0032	times:shabbat	direct	Shivhei-Habesht_0032	high	The Besht stays in Zaslav over several Shabbatot, and key events occur on Shabbat and after Shabbat.
Shivhei-Habesht_0034	ethics-and-emotions:awe	direct	Shivhei-Habesht_0034	medium	The story depicts the Maggid's awe/fear before the Besht (afraid to deliver message, trembling during Maaseh Merkavah revelation) — religious awe of a tzaddik.
Shivhei-Habesht_0034	folkloristics:story_type_revelation	direct	Shivhei-Habesht_0034	high	The story narrates the Maggid's encounter with the Besht, culminating in a revelatory transmission of Torah/Merkavah—a classic giluy scene revealing the Besht's hidden stature to the Maggid.
Shivhei-Habesht_0034	knowledge:practical_kabbalah	direct	Shivhei-Habesht_0034	medium	Besht uses a diamond stone as a concrete remedy and engages in ma'aseh merkavah/kabbalistic transmission with mystical effects (lightning, voices), reflecting practical kabbalistic healing.
Shivhei-Habesht_0035	ethics-and-emotions:anger	direct	Shivhei-Habesht_0035	high	The story explicitly attributes Shabbtai Tzvi's fall to 'גדלות וכעס' (arrogance and anger), and depicts insulters mocking R' Eliezer.
Shivhei-Habesht_0035	folkloristics:story_type_prognostication	direct	Shivhei-Habesht_0035	high	The Besht predicts R. Eliezer's death, the printing of a heretical book, and the fate of his widow and enemies—all confirmed as true.
Shivhei-Habesht_0035	social:retrospective_recognition	direct	Shivhei-Habesht_0035	high	The Besht retrospectively recognizes a book on the rabbi's table as a heretical Sabbatean work, and the rabbi only then learns its true nature.
Shivhei-Habesht_0035	times:shabbat	direct	Shivhei-Habesht_0035	high	Story centers on Shabbat in Sharigrad and Motzaei Shabbat after Havdalah, when the Besht recounts his Shabbat visions.
Shivhei-Habesht_0040	supernatural:perception	direct	Shivhei-Habesht_0040	high	R' Avraham sees his deceased father in dreams and waking, and the deceased Maggid summons the wealthy man via the servant Pilt — clear supernatural perception.
Shivhei-Habesht_0043	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0002	high	The story centrally depicts the master-disciple relationship between Rabbi Adam's son (as teacher) and the young Baal Shem Tov (as servant/disciple) studying the mystical writings together.
Shivhei-Habesht_0043	spaces:beth_midrash	direct	Shivhei-Habesht_0043	high	The story mentions the husband being summoned from the beit midrash, and the wife listening at the wall of the beit midrash to hear her son say kaddish.
Shivhei-Habesht_0045	ethics-and-emotions:fear	direct	Shivhei-Habesht_0045	medium	The host refuses to go to the lord out of fear of being beaten cruelly, and the emissaries fear missing their deadline — depictions of fear of danger.
Shivhei-Habesht_0052	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0043	high	Story illustrates virtues of honest labor, humility, piety, and contentment (נהנה מיגיע כפו).
Shivhei-Habesht_0054	supernatural:perception	direct	Shivhei-Habesht_0054	high	The young man perceives Gehinnom and its inhabitants in a dream-vision, seeing things beyond normal perception.
Shivhei-Habesht_0056	spaces:beth_midrash	direct	Shivhei-Habesht_0056	high	The Baal Shem Tov brings R' Leibush to the beit midrash (בהמ״ד) after healing him.
Shivhei-Habesht_0057	social:retrospective_recognition	direct	Shivhei-Habesht_0057	high	R' Yitzhak belatedly discovers the identity of the anonymous secret almsgiver via the shammash.
Shivhei-Habesht_0057	spaces:heaven	direct	Shivhei-Habesht_0057	high	The deceased's soul resides in Gan Eden among the righteous and is elevated to upper worlds, describing learning Zohar in heaven.
Shivhei-Habesht_0057	supernatural:perception	direct	Shivhei-Habesht_0057	high	The deceased man's soul appears to R. Yitzhak after death and reveals knowledge of the afterlife and Zohar interpretations — supernatural perception/knowledge.
Shivhei-Habesht_0058	characters-and-roles:preacher	propagated	Khal-Hasidim_0048	high	The story centrally features 'המוכיח' (the preacher/maggid) as a distinct character in conflict with a dayan.
Shivhei-Habesht_0058	times:shabbat	propagated	Khal-Hasidim_0048	high	The story depicts the Mokhiach leading prayer on Shabbat and the Dayan cursing him during the Shabbat prayer.
Shivhei-Habesht_0060	folkloristics:story_type_revelation	direct	Shivhei-Habesht_0060	medium	The Besht sees a light revealing the hidden righteous woman Rivele to the townspeople, which constitutes a giluy of a hidden tzaddeket.
Shivhei-Habesht_0060	social:retrospective_recognition	direct	Shivhei-Habesht_0060	high	The Besht retrospectively recognizes the pious woman's hidden righteousness via the light he sees, and she reveals the sick doctor's hidden sin — both are belated recognitions of true character.
Shivhei-Habesht_0062	characters-and-roles:tavern_keeper	propagated	Khal-Hasidim_0052	high	The Besht is depicted as still sitting at the tavern/inn (מזיגה) in the village, functioning as a tavern-keeper.
Shivhei-Habesht_0066	knowledge:esoteric	propagated	Khal-Hasidim_0056	medium	Besht perceives a mystical pillar of Torah light rising from earth to heaven, depicting hidden/mystical perception accessible to the initiated.
Shivhei-Habesht_0066	times:shabbat	propagated	Khal-Hasidim_0056	high	Story explicitly mentions Shabbat in Anipoli with R' Gershon and the Besht.
Shivhei-Habesht_0067	ethics-and-emotions:lying	direct	Shivhei-Habesht_0067	high	The new tax collector slanders/lies to the lord, falsely claiming the former collector went to a sorcerer to bewitch him.
Shivhei-Habesht_0067	knowledge:practical_kabbalah	direct	Shivhei-Habesht_0067	medium	The Besht uses mystical means (immersion in river, then mere appearance at the window) to free the man's son and frighten the lord — accusation of kishuf and concrete supernatural effect fit practical kabbalah.
Shivhei-Habesht_0069	ethics-and-emotions:fear	direct	Shivhei-Habesht_0069	medium	The scribe fears the Besht may endanger himself through the intensity of his prayer ('ירא פן ח״ו יסתכן').
Shivhei-Habesht_0069	folkloristics:story_type_protection	direct	Shivhei-Habesht_0069	high	The Besht protects a sick child from death by oath and prayer, accepting punishment upon himself to save the child.
Shivhei-Habesht_0069	supernatural:communicating_with_the_invisible	direct	Shivhei-Habesht_0069	high	The Besht explicitly communicates with the child's soul, commanding it to enter the body.
Shivhei-Habesht_0075	spaces:beth_midrash	direct	Shivhei-Habesht_0075	high	The story is set in a beit midrash where the protagonist prays and is confronted by the congregants.
Shivhei-Habesht_0079	supernatural:perception	propagated	Khal-Hasidim_0070	high	Characters perceive in dreams that a visitor is a klipah disguised as the deceased, and see/know events in Gan Eden — supernatural perception.
Shivhei-Habesht_0086	ethics-and-emotions:anger	direct	Shivhei-Habesht_0086	high	The Besht is described as rebuking/being angry (גוער, רגז עליו) at R' Leib for delaying.
Shivhei-Habesht_0086	folkloristics:story_type_protection	direct	Shivhei-Habesht_0086	high	The Besht protects R. Leib from being shackled and dragged to a distant lord by sending him with money to settle the debt.
Shivhei-Habesht_0086	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0075	high	Story illustrates the Baal Shem Tov's faith/trust in divine providence and his commitment to honor his pledge (charity for the orphans), with miraculous fulfillment.
Shivhei-Habesht_0086	social:retrospective_recognition	direct	Shivhei-Habesht_0086	high	The nobleman, upon recalculating, retrospectively recognizes that he actually owed the Besht money rather than vice versa — a belated recognition of the true situation.
Shivhei-Habesht_0087	folkloristics:story_type_revelation	direct	Shivhei-Habesht_0087	medium	R. Avraham initially dismisses the Besht but, through hearing the Besht speak the very Torah he heard in a dream from the Sar haTorah in Gan Eden, recognizes the Besht's hidden greatness — a revelation episode.
Shivhei-Habesht_0087	supernatural:communicating_with_the_invisible	direct	Shivhei-Habesht_0087	high	The Besht states he heard the teaching in heaven, and the father dreams of entering Gan Eden where the Sar haTorah speaks — communication with invisible heavenly beings.
Shivhei-Habesht_0096A	ethics-and-emotions:pride	direct	Shivhei-Habesht_0096A	medium	The narrator explicitly says 'the preacher fell into greatness/pride (נפל בגדלותו),' framing his arrogance as a moral failing punished by Samael's attempt to seize him.
Shivhei-Habesht_0111	supernatural:perception	direct	Shivhei-Habesht_0111	high	The Besht supernaturally knows what someone studied and predicts future events from hearing Mishnah recitation.
Shivhei-Habesht_0112	folkloristics:story_type_revelation	direct	Shivhei-Habesht_0112	high	The story narrates the revelation of the Besht as a true tzaddik to the initially skeptical scholars of Mezhibuzh via the dying disciple's testimony.
Shivhei-Habesht_0130	experience:revelation	direct	Shivhei-Habesht_0130	high	Heaven directly commanded him and showed him visions of the wellsprings of wisdom — explicit supernatural disclosure.
Shivhei-Habesht_0130	supernatural:perception	direct	Shivhei-Habesht_0130	high	R. Yechiel Michel was shown from heaven the springs of wisdom flowing to the Besht and later to the Maggid — a clear supernatural perception.
Shivhei-Habesht_0135	ethics-and-emotions:pride	direct	Shivhei-Habesht_0135	medium	R' Michel's refusal to admit defeat out of pride/shame, and the Besht's rebuke about studying Torah for the sake of winning arguments, depicts arrogance as a moral failing.
Shivhei-Habesht_0135	ethics-and-emotions:virtues	direct	Shivhei-Habesht_0135	high	Story illustrates virtues—Besht's grief over Sabbath desecration, humility critique, and rebuke that Torah must not be studied for contentiousness, leading the man to become a complete tzaddik.
Shivhei-Habesht_0135	social:retrospective_recognition	propagated	Khal-Hasidim_0088	high	R' Michel the dayan belatedly recognizes the Besht's greatness and that the Besht had taken away his Torah learning, leading to his transformation.
Shivhei-Habesht_0138	spaces:beth_midrash	direct	Shivhei-Habesht_0138	high	"The story explicitly mentions the men going to the beit midrash (בהמ""ד) and references the kloyz as a study setting."
Shivhei-Habesht_0145	ethics-and-emotions:prohibitions	direct	Shivhei-Habesht_0145	medium	The story centers on a rabbinic decree (gezeira) requiring villagers to come to town for Passover; a tax-collector violates the prohibition and is punished.
Shivhei-Habesht_0161	spaces:beth_midrash	direct	Shivhei-Habesht_0161	high	"Story explicitly takes place in the beit midrash (בבה""מד/בבהמ""ד) during prayer."
Shivhei-Habesht_0165	spaces:beth_midrash	direct	Shivhei-Habesht_0165	high	R. Mikhel goes to the beit midrash to read shnayim mikra, and is fetched from there.
Shivhei-Habesht_0170	social:retrospective_recognition	direct	Shivhei-Habesht_0170	high	The story reveals the prophetic messages came from the dead butcher Leib (under cherem) — a retrospective recognition of the hidden source/identity behind the prophecies.
Shivhei-Habesht_0170	times:death	direct	Shivhei-Habesht_0170	high	The story depicts the death of the butcher Leib (excommunicated and died) as a key plot event.
Shivhei-Habesht_0172	ethics-and-emotions:anger	direct	Shivhei-Habesht_0172	high	Multiple explicit instances of anger: townspeople 'חרה עד מאד', then 'חרה להם יותר', the husband 'נתמלא עליו חימה', and finally 'וחרה לר' עד מאד'.
Shivhei-Habesht_0172	ethics-and-emotions:fear	direct	Shivhei-Habesht_0172	high	Characters explicitly fear: ונתיראו לדור בתוכה, ונתיראה מאוד at the Besht's rebuke.
Shivhei-Habesht_0172	ethics-and-emotions:lying	direct	Shivhei-Habesht_0172	medium	The townspeople accuse the Besht of lying about his visions, and the husband suspects deception; also the Besht foresees the child will die but initially said he would live, suggesting concealment.
Shivhei-Habesht_0172	ethics-and-emotions:shame	direct	Shivhei-Habesht_0172	high	The Besht foresees they want to shame him (לעשות לו בושה), and at the end R' is embarrassed (מתבושש) to show the letter.
Shivhei-Habesht_0176	supernatural:perception	propagated	Khal-Hasidim_0095	high	Besht sees a pillar of fire over a grave and prophesies that a man named R. David will be buried there, fulfilled ~12 years later — clear ruach hakodesh perception.
Shivhei-Habesht_0181	ethics-and-emotions:awe	direct	Shivhei-Habesht_0181	medium	The patron is astonished/awed by the Besht's hidden knowledge ('נתבהל מאד על ידיעתו מה שבסתר'), depicting awe of the tzaddik.
Shivhei-Habesht_0184	ethics-and-emotions:lust	propagated	Khal-Hasidim_0001	high	The story explicitly addresses sexual desire/lust: the father refrains from touching his wife, and the Besht is quoted saying his soul could only descend once his father's תאווה was exhausted.
Shivhei-Habesht_0184	ethics-and-emotions:virtues	propagated	Adat-Zadikim_0015	medium	Story illustrates virtues of faith in tzaddikim, integrity in honoring betrothals, and charity, with explicit moral lesson at the end.
Shivhei-Habesht_0184	folkloristics:story_type_rapprochement	direct	Shivhei-Habesht_0184	high	The wealthy skeptic initially refuses to travel to the Besht and disbelieves his words, but through the miraculous events involving his son and Jonah ben Amittai, he becomes a devoted follower.
Shivhei-Habesht_0184	spaces:beth_midrash	propagated	Shivhei-Habesht_0002	high	The story explicitly depicts the beit midrash as a setting where Israel (the Besht) serves and where the rabbi's son requests a partition to study.
Shivhei-Habesht_0185	social:conflict	direct	Shivhei-Habesht_0185	medium	The story features the Baal Shem Tov's relationship with a brother who is explicitly a mitnaged (opponent), framing a Jewish-opponent conflict resolved through healing.
Shivhei-Habesht_0185	times:shabbat	direct	Shivhei-Habesht_0185	high	Story centers on Erev Shabbat and Shabbat prayers at the sick brother's house.
Shivhei-Habesht_0186	supernatural:perception	propagated	Khal-Hasidim_0104	high	R. Nachman of Horodenka miraculously hears only what he needs to hear, a supernatural perceptual gift.
Shivhei-Habesht_0192	ethics-and-emotions:fear	direct	Shivhei-Habesht_0192	high	The lord nearly freezes to death, then burns with rage and threatens to kill the Besht with a sword — depicting danger and fear-inducing peril.
Shivhei-Habesht_0192	ethics-and-emotions:pride	propagated	Khal-Hasidim_0110	high	The nobleman's drunken boasting/self-aggrandizement about his inn and his subsequent rage leads to divine punishment (withered hand), depicting pride as a moral failing.
Shivhei-Habesht_0192	ethics-and-emotions:punishment	direct	Shivhei-Habesht_0192	high	The nobleman who tried to kill the Besht is punished — his hand withers as the sick woman's hands are healed.
Shivhei-Habesht_0192	social:conflict	direct	Shivhei-Habesht_0192	high	The nobleman draws his sword to kill the Besht, who responds by transferring the woman's paralysis to the attacker's hands — a direct tzaddik-vs-antagonist conflict.
Shivhei-Habesht_0192	supernatural:miracle	direct	Shivhei-Habesht_0192	high	The Baal Shem Tov miraculously transfers the woman's paralysis to the attacking officer—a discrete supernatural healing/event with clear before/after.
Shivhei-Habesht_0192	supernatural:perception	direct	Shivhei-Habesht_0192	high	The Besht supernaturally knows the nobleman will come and attack, and orchestrates the miraculous transfer of paralysis — demonstrating supernatural perception/foreknowledge.
Shivhei-Habesht_0193	social:retrospective_recognition	direct	Shivhei-Habesht_0193	high	The Besht reveals to the man that he had unknowingly struck his own father, a retrospective recognition of the hidden truth of his sin.
Shivhei-Habesht_0197	ethics-and-emotions:awe	direct	Shivhei-Habesht_0197	high	The Maggid trembles in awe upon seeing the Besht's face burning like torches while performing yichudim, nearly falling from fright.
Shivhei-Habesht_0197	folkloristics:story_type_virtues	propagated	Khal-Hasidim_0116	medium	The story illustrates the Besht's wisdom and his virtue of guiding disciples away from unnecessary knowledge toward simple faith ('tamim tihyeh').
Shivhei-Habesht_0198	ethics-and-emotions:anger	direct	Shivhei-Habesht_0198	medium	"The father-in-law's anger is explicit: 'ויחר אף הבע""ה על הבעש״ט וירץ אליו בחמתו'."
Shivhei-Habesht_0198	ethics-and-emotions:lying	direct	Shivhei-Habesht_0198	high	The Besht deceives the woman by claiming to be her uncle to rescue her, an explicit act of deception by a character.
Shivhei-Habesht_0198	ethics-and-emotions:virtues	propagated	Khal-Hasidim_0117	medium	Story illustrates virtues of repentance, saving a soul, and humility (accepting a humble husband as penance).
Shivhei-Habesht_0198	experience:dream	direct	Shivhei-Habesht_0198	high	The grandfather appears to the Besht in a dream at the end confirming satisfaction, and earlier came from the upper world during the third meal.
Shivhei-Habesht_0198	experience:revelation	direct	Shivhei-Habesht_0198	high	The deceased grandfather appears to the Besht from the upper world during the third Sabbath meal to reveal his granddaughter's plight—a direct supernatural disclosure.
Shivhei-Habesht_0198	folkloristics:story_type_virtues	direct	Shivhei-Habesht_0198	high	Story illustrates the Besht's virtues: spiritual insight, compassion, and dedication to saving a Jewish soul from apostasy.
Shivhei-Habesht_0198	social:conflict	direct	Shivhei-Habesht_0198	high	The Besht conflicts with a non-Jewish officer who sought to convert the woman, and contends with the father-in-law — clear antagonist conflict.
Shivhei-Habesht_0198	social:retrospective_recognition	direct	Shivhei-Habesht_0198	high	The woman belatedly learns the stranger was not her uncle but the Baal Shem Tov sent to save her soul — a clear retrospective recognition.
Shivhei-Habesht_0199	social:conflict	direct	Shivhei-Habesht_0199	high	The Besht is in conflict with a Christian priest (and cosmic accusers), maneuvering to neutralize the accusation against Israel.
Shivhei-Habesht_0199	spaces:beth_midrash	propagated	Khal-Hasidim_0120	high	The beit midrash is explicitly the setting where the congregation gathers and the Besht prays.
