story_id	tag	prompt_hash	model	applies	confidence	reasoning	ts
Peer-MiKdoshim_0008	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story concerns a miserly wealthy man who is twice saved from death by Rabbi Meir of Premishlan's prayers, with the central theme being the sin of stinginess (קמצנות) and the virtue of charity (צדקה); adultery is entirely absent.	2026-06-28T22:54:42Z
Shivhei-Habesht_0029	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story concerns a dispute over alleged lying about money, an oath, an excommunication, and a heavenly judgment — adultery (ניאוף) is entirely absent.	2026-06-28T22:54:49Z
Khal-Kdoshim_0010	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story is entirely about the religious obligation to answer 'Amen' after blessings, with no depiction of or reference to adultery.	2026-06-28T22:54:54Z
Khal-Hasidim_0061	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story concerns a childless man seeking the Besht's blessing for a son, the Besht's amulet practices, and a trade-off between wealth and offspring — adultery is not depicted or at issue.	2026-06-28T22:54:59Z
Khal-Hasidim_0065	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story is about R. Nachman's heartfelt, soul-stirring prayer and the Baal Shem Tov's praise of it — no mention of adultery.	2026-06-28T22:55:04Z
Shivhei-Habesht_0049	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story concerns the Besht's claim to be a reincarnation of Saadia Gaon and his spiritual knowledge; adultery is entirely absent.	2026-06-28T22:55:09Z
Khal-Hasidim_0060	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story describes a winter journey by the Besht involving a miracle (igniting a tree to warm travelers) — there is no mention of adultery or any related theme.	2026-06-28T22:55:13Z
Khal-Hasidim_0052	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story concerns the Besht praying for rain, a sorceress using a demon to block rain, and his defeat of her witchcraft — adultery is entirely absent.	2026-06-28T22:55:19Z
Sipurei-Zadikim_0007	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story recounts the spiritual biography and wanderings of the Spholer Zeyde, including episodes about a drunken ritual inspector and an agunah dispute, but adultery (ניאוף) is never depicted or at issue.	2026-06-28T22:55:25Z
Maase-Zadikim_0026	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story concerns an elderly rabbi's winter journey to visit a new spiritual master after his teacher's death, with no depiction of adultery or any related theme.	2026-06-28T22:55:29Z
Khal-Hasidim_0186	ethics-and-emotions:adultery	03f6a84d	claude-cli	False	high	The story concerns a communal dispute between two Hasidic leaders over the management of funds for Eretz Yisrael, with no mention or depiction of adultery whatsoever.	2026-06-28T22:55:38Z
Mifalot-HaZadikim_0026	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a hidden tzaddik (nistar) theme and loyalty to a deceased rebbe; the subject's vices (drinking, mockery, idleness) are mentioned only as surface camouflage for his secret holiness, not as a sustained depiction of lust/desire (תאוה) as a moral concern.	2026-06-28T22:55:50Z
Mifalot-HaZadikim_0027	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a lost Shabbat, a hidden tzaddik, and atonement for mistreating an orphan — lust/desire (תאוה) plays no role.	2026-06-28T22:55:55Z
Khal-Hasidim_0004	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story focuses entirely on the Besht's hidden piety, religious practices, and eventual public revelation, with no depiction of lust or desire (תאוה) whatsoever.	2026-06-28T22:56:05Z
Khal-Hasidim_0253	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on humility (שפלות), hidden piety, and friendship; a rumor of illicit relations appears only as a plot device to bring Rabbi Chaim before the Rema and is immediately and fully refuted — lust/desire is never actually depicted or morally engaged.	2026-06-28T22:56:18Z
Peer-MiKdoshim_0001	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on reincarnation, unpaid debts, charity, arrogance, and repentance — lust/desire (תאוה) is neither depicted nor thematically present.	2026-06-28T22:56:26Z
Adat-Zadikim_0023	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers entirely on themes of humility (שפלות), concealment, and Torah study; the secret marriage is arranged purely to secure a quiet place to learn, with no depiction of lust or carnal desire whatsoever.	2026-06-28T22:56:34Z
Shivhei-Habesht_0005B	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story focuses on the Besht's ascetic early life, a mad woman who exposes people's sins in general terms (תועבותיו), and a dybbuk exorcism — lust/desire (תאוה) is never depicted or thematized, only sins in the abstract.	2026-06-28T22:56:46Z
Khal-Hasidim_0173	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centrally concerns repentance, pikuach nefesh, and a halakhic question about the wife's status; the suspected assault is explicitly resolved as non-existent, and desire/lust (תאוה) is never depicted or enacted — the informer's restraint is in fact the moral crux.	2026-06-28T22:57:00Z
Shivhei-Habesht_0002	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on miraculous deeds, the transfer of holy manuscripts, and the Besht's early ascetic life; there is no meaningful depiction of lust or desire (תאוה) as a theme or ethical issue.	2026-06-28T22:57:15Z
Khal-Hasidim_0009	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story focuses on the Besht's early ascetic life, his concealment, a mad woman who reveals spiritual states, a dybbuk exorcism, and rain prayer — lust or desire (תאוה) is neither depicted nor thematically present.	2026-06-28T22:57:27Z
Khal-Hasidim_0169	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns a rabbi who disowns his adopted ward for mocking the Besht's grandsons; its themes are honor, loyalty, and religious respect — lust or carnal desire (תאוה) plays no role.	2026-06-28T22:57:34Z
Khal-Hasidim_0102	ethics-and-emotions:lust	581589da	claude-cli	False	high	The word מתאוה appears once in passing — the merchant regrets having longed for children — but this benign desire for offspring is incidental to the story's main themes of faith in the Besht, providential commerce, and a son's transformation; lust/desire (תאוה) is not meaningfully at issue.	2026-06-28T22:57:51Z
Khal-Hasidim_0202	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a childless Hasid's persistent plea for offspring, charitable acts, and competing rabbinic oaths — there is no depiction of lust or carnal desire (תאוה) as an ethical issue.	2026-06-28T22:58:05Z
Peer-MiKdoshim_0007	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a skeptic wealthy man's contempt for a Hasidic rebbe and his subsequent conversion after witnessing the rebbe's supernatural knowledge — lust/desire (תאוה) is not depicted or thematically relevant.	2026-06-28T22:58:10Z
Khal-Hasidim_0158	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on ingratitude, cruelty toward the poor, divine justice, and reincarnation (gilgul), with no depiction of lust or desire (תאוה) whatsoever.	2026-06-28T22:58:20Z
Shivhei-Harav_0019	ethics-and-emotions:lust	581589da	claude-cli	False	high	The sole occurrence of 'תאוותי' is a rhetorical aside by the narrator meaning 'my urge/wish to write more,' not a depiction of lust or desire as a moral or emotional theme; the story centers on demonic affliction, discipleship, and the Rebbe's miraculous power.	2026-06-28T22:58:32Z
Khal-Hasidim_0185	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on miraculous rescue from forced apostasy; the boy's struggle with his יצר concerns the temptation to remain among the apostates (aided by drink and distraction), not carnal lust or physical desire (תאוה) as such.	2026-06-28T22:58:54Z
Sipurei-Zadikim_0006	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns a young man's mockery of revered rebbes and his subsequent rejection by his foster-father/rebbe; lust or desire (תאוה) plays no role.	2026-06-28T22:58:59Z
Shivhei-Habesht_0060	ethics-and-emotions:lust	581589da	claude-cli	False	medium	Adultery (נואף) is briefly mentioned as background to the pious woman's act of intercession on the sinner's behalf, but lust/desire (תאוה) is not itself examined or thematized — the episode's focus is on advocacy, merit, and heavenly forgiveness.	2026-06-28T22:59:21Z
Sipurei-Zadikim_0004	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on divine matchmaking and trust in the tzaddik; the single phrase noting the woman was attracted to the man's appearance ('תחשוק תמונת יפיו בלבה') is incidental to the plot and lust/desire (תאוה) is not a theme under ethical scrutiny.	2026-06-28T22:59:35Z
Shivhei-Habesht_0193	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a man who strikes his father (honoring parents / repentance), not on lust or desire (תאוה).	2026-06-28T22:59:39Z
Peer-MiKdoshim_0006	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on bitachon (trust in the tzaddik), fulfilling vows, and the Besht's miraculous foresight; the single use of 'תאוה נפשו' means simply 'he wished' to marry his daughter to the young man — a neutral idiom, not a depiction of lust as an ethical concern.	2026-06-28T22:59:56Z
Khal-Hasidim_0017	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on reincarnation, poverty, and trust in God; the past sinner's transgressions are mentioned only in passing as generically comprehensive ('did not leave a single sin uncommitted'), with no specific depiction of lust or desire (תאוה) as a thematic focus.	2026-06-28T23:00:06Z
Khal-Hasidim_0218	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story is entirely about spiritual seeking, Torah study, and the spread of Hasidic teaching — lust or carnal desire (תאוה) plays no role whatsoever.	2026-06-28T23:00:13Z
Shivhei-Habesht_0014	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns a skeptical merchant, his missing son, and the Besht's clairvoyant powers via the Zohar — no depiction of lust or desire (תאוה) whatsoever.	2026-06-28T23:00:27Z
Khal-Hasidim_0023	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story turns on jealousy (קנאה) and broken vows — the deceased wife feared her husband would marry her niece — but lust or desire (תאוה) is not depicted or thematized anywhere in the narrative.	2026-06-28T23:00:36Z
Sipurei-Zadikim_0011	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story is entirely about spiritual seeking, Torah study, and spreading Hasidic teachings — there is no depiction of lust or carnal desire anywhere in the narrative.	2026-06-28T23:00:44Z
Shivhei-Habesht_0034	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns the Maggid's illness, his coming to the Besht for healing, and a mystical Merkavah transmission — no depiction of lust or carnal desire (תאוה) appears anywhere in the narrative.	2026-06-28T23:00:51Z
Khal-Hasidim_0239	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a skeptical wealthy man's opposition to the Seer of Lublin and his eventual repentance upon witnessing the rebbe's clairvoyance; the passing reference to 'the evil inclination burning within you' (יצר הבוער בקרבך) is a generic rhetorical flourish about wickedness, not a depiction of lust or desire as a substantive theme.	2026-06-28T23:01:03Z
Maase-Zadikim_0016	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a childless Hasid's persistent plea for offspring and the competing oaths of two rebbes — desire for children (pru u'rvu) is present as grief, not as lust/תאוה in any ethical or sensual sense.	2026-06-28T23:01:15Z
Sipurei-Zadikim_0001	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story focuses entirely on Rabbi Leib Sarah's miraculous travels, his support of hidden tzadikim, and soul-rectification (tikkun), with no depiction of lust or desire (תאוה) whatsoever.	2026-06-28T23:01:22Z
Khal-Kdoshim_0011	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story focuses on exceptional piety, precise prayer, ascetic practices, and the heavenly judgment of mispronounced vowels — lust/desire (תאוה) is not depicted; the single use of 'חשקה נפשי' refers to a spiritual aspiration for greater modesty, not carnal desire.	2026-06-28T23:01:36Z
Khal-Hasidim_0036	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on repentance, the Besht's spiritual power, and the bishop's inability to relinquish honor/prestige (כבוד) — the יצר mentioned is about pride and status, not lust or physical desire (תאוה).	2026-06-28T23:01:54Z
Mifalot-HaZadikim_0018	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on pride/arrogance (גאוה/גדלות) as the Satan's temptation — lust/desire (תאוה) is not depicted or thematically at issue.	2026-06-28T23:02:04Z
Khal-Hasidim_0126	ethics-and-emotions:lust	581589da	claude-cli	False	high	The word תאוה appears once incidentally ('כאשר תאוה נפשו להשיא בתו אליו') to mean a father's wish to find a good match for his daughter — not lust as an ethical theme; the story centers on bitachon (trust in God) and fulfilling vows.	2026-06-28T23:02:16Z
Khal-Hasidim_0050	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on the pious woman Rivele's humility, her intercession for a sick adulterer, and her selfless devotion to her sons' spiritual welfare; the passing mention of the doctor as a נואף (adulterer) is purely incidental background, not a thematic exploration of lust or desire.	2026-06-28T23:02:28Z
Khal-Hasidim_0001	ethics-and-emotions:lust	581589da	claude-cli	True	high	The story explicitly foregrounds תאוה (desire/lust) as a central theological point: the Besht states that his soul could only be drawn into the world once his father had completely extinguished his desire (כאשר כלה תאוותו), and the narrative dramatizes this by depicting the father's sustained resistance to sexual contact with his non-Jewish wife.	2026-06-28T23:02:41Z
Khal-Hasidim_0012	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story depicts the Baal Shem Tov's Passover in Constantinople, a blessing for a childless couple, and a perilous sea voyage — lust or carnal desire (תאוה) is entirely absent from the narrative.	2026-06-28T23:02:49Z
Khal-Hasidim_0026	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story is entirely about the Besht's intense, trembling prayer and mystical divine presence (השראת השכינה); there is no depiction of lust or desire (תאוה) whatsoever.	2026-06-28T23:02:57Z
Khal-Hasidim_0167	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on divine providence and the tzaddik's orchestration of a match; while the woman briefly notices the man's appearance ('ותחשוק תמונת יפיו בלבה'), desire is not at issue morally or thematically — it is merely incidental color in a providence narrative.	2026-06-28T23:03:11Z
Mifalot-HaZadikim_0045	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on the sin of pride (גאווה) — the learned son-in-law secretly considers himself a great scholar and tzaddik — not on lust or desire (תאוה) in any form.	2026-06-28T23:03:20Z
Mifalot-HaZadikim_0021	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on true self-sacrifice (mesirat nefesh) and love of fellow Jews, with no depiction of lust or desire (תאוה) whatsoever.	2026-06-28T23:03:28Z
Shivhei-Habesht_0020	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers entirely on mystical prayer, raising souls of the dead, and kavvanot — lust/desire (תאוה) is neither depicted nor thematically relevant.	2026-06-28T23:03:33Z
Khal-Hasidim_0024	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on sorcery, child protection, and a magical duel between the Besht and an evil sorcerer — lust or carnal desire (תאוה) is entirely absent.	2026-06-28T23:03:43Z
Shivhei-Habesht_0207	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story describes the Besht's final hours and death on Shavuot — there is no depiction of lust or desire (תאוה) anywhere in the narrative.	2026-06-28T23:03:49Z
Shivhei-Habesht_0135	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on Shabbat observance, intellectual pride in Torah debate, and the Besht's rebuke of studying Torah for the sake of victory — no depiction of lust or desire (תאוה) appears anywhere in the narrative.	2026-06-28T23:03:59Z
Mifalot-HaZadikim_0007	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns rabbinic certification of a ritual slaughterer and a tzaddik's spiritual discernment of the shochet's worthiness — lust or desire (תאוה) plays no role whatsoever.	2026-06-28T23:04:06Z
Adat-Zadikim_0016	ethics-and-emotions:lust	581589da	claude-cli	False	high	The naked woman scene raises a suspicion of sexual assault that the narrative immediately and decisively refutes — the informer acts with complete restraint, and the entire story is about repentance and moral transformation, not lust or desire.	2026-06-28T23:04:20Z
Shivhei-Habesht_0096A	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns a preacher's journey to Hamburg, his sermons, hospitality, and the Besht's spiritual protection against the Satan — lust or desire (תאוה) plays no role whatsoever.	2026-06-28T23:04:27Z
Peer-MiKdoshim_0008	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on stinginess/miserliness (קמצנות) and the power of the tzaddik's prayer and rebuke to save a sinner's life — lust/desire (תאוה) is not depicted or at issue.	2026-06-28T23:04:32Z
Shivhei-Habesht_0001	ethics-and-emotions:lust	581589da	claude-cli	True	high	The story explicitly uses the word תאוותו (his desire/lust) in the Besht's explanation of his own soul's conception, and the narrative centrally depicts the father's restraint from sexual relations with his non-Jewish wife despite years of cohabitation — making lust/desire a substantive ethical theme, not incidental.	2026-06-28T23:04:47Z
Khal-Hasidim_0082	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns martyrdom, the Besht's grief over murdered captives, and a visitation by holy souls debating heavenly revenge — lust or desire (תאוה) plays no role whatsoever.	2026-06-28T23:04:56Z
Shivhei-Harav_0012	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a niddah halakhic puzzle and the rabbi's wisdom in exposing the sister-in-law's deception; while marital separation and the couple's mutual love are mentioned, desire/lust (תאוה) is not thematized or at issue.	2026-06-28T23:05:08Z
Shivhei-Habesht_0069	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story depicts the Besht healing a gravely ill child through intense prayer and spiritual self-sacrifice; there is no mention or depiction of lust or desire (תאוה) whatsoever.	2026-06-28T23:05:15Z
Adat-Zadikim_0024	ethics-and-emotions:lust	581589da	claude-cli	True	high	The climax of the story centers on a wealthy man committing adultery with two married women in a cave, a sexual transgression (זנות) driven by lust that is identified as the cause of the plague — making desire/lust directly and substantively plot-central.	2026-06-28T23:05:23Z
Khal-Hasidim_0075	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns a wedding arrangement, a debt dispute, and a miraculous financial resolution — lust or desire (תאוה) is entirely absent.	2026-06-28T23:05:30Z
Khal-Hasidim_0243	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers entirely on the innkeeper's extraordinary bitachon (trust in God) and his charitable partnership with the Divine — lust or desire (תאוה) plays no role whatsoever.	2026-06-28T23:05:44Z
Shivhei-Harav_0017	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story deals with a dispute between two Hasidic leaders over charitable funds and authority, a miraculous healing, and a conflict over the Besht's legacy — lust/desire (תאוה) is entirely absent.	2026-06-28T23:05:54Z
Mifalot-HaZadikim_0014	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on a hidden tzaddik disguised as a distillery worker, his piety, and his miraculous revelation — there is no depiction of lust or carnal desire anywhere in the narrative.	2026-06-28T23:06:01Z
Khal-Hasidim_0217	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story's central ethical issue is injustice toward the Jewish innkeeper driven by antisemitism and envy of his wealth, not lust/desire (תאוה) as a moral theme; the one instance of the root תאוה ('לכי לך כאשר תאוה נפשך') is idiomatic and incidental.	2026-06-28T23:06:27Z
Khal-Hasidim_0058	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns the Besht's difficulty speaking with people due to his state of devekut (spiritual cleaving to God), and how reciting Psalms helped him engage socially without losing that state — lust/desire (תאוה) is entirely absent.	2026-06-28T23:06:32Z
Maase-Zadikim_0026	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers on an elderly disciple's winter journey to find a new spiritual guide after his master's death, with the Satan's temptations being about pride and physical danger — lust/desire (תאוה) plays no role.	2026-06-28T23:06:39Z
Khal-Hasidim_0085	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story explicitly emphasizes that the young couple wandered together for twelve months without any sin or lustful thought, and the narrative focuses on the Besht's miraculous orchestration of their wedding and a subsequent chain of Providence — lust/desire is not at issue.	2026-06-28T23:06:44Z
Khal-Hasidim_0214	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story centers entirely on yir'ah (fear/awe of God) and spiritual longing (השתוקקות) for divine closeness — there is no depiction of lust or worldly desire (תאוה) whatsoever.	2026-06-28T23:06:54Z
Khal-Hasidim_0071	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns healing, a righteous woman's merit protecting a town from bandits, and the Besht absorbing anger to annul harsh divine judgments — no theme of lust or desire appears.	2026-06-28T23:07:01Z
Khal-Hasidim_0070	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns post-mortem visions, a demon (klipah) impersonating the deceased R. Aharon, disputes in the heavenly court, and the afterlife experience in Gan Eden — there is no depiction of lust or desire (תאוה) anywhere in the narrative.	2026-06-28T23:07:11Z
Mifalot-HaZadikim_0013	ethics-and-emotions:lust	581589da	claude-cli	True	high	The story is centrally about the fear of lustful thoughts toward women (הרהור אשה) — both the rabbi's extreme avoidance behavior and the explicit question posed to him make desire/lust the direct subject of the narrative.	2026-06-28T23:07:31Z
Shivhei-Habesht_0140	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story concerns ritual slaughter procedure, the shochet's impatience and disregard for the Besht's authority, and kashrut propriety — no theme of lust or desire (תאוה) is present.	2026-06-28T23:07:39Z
Khal-Hasidim_0131	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story deals entirely with religious practices (tefillin, prayer, Psalms), communal leadership, and protection from a military threat; lust or desire (תאוה) is completely absent.	2026-06-28T23:07:46Z
Mifalot-HaZadikim_0033	ethics-and-emotions:lust	581589da	claude-cli	False	high	The story is entirely a homiletical interpretation of a Mishnaic legal case (Bava Metzia) applied to the Temple, repentance, and redemption — no theme of lust or desire (תאוה) appears anywhere.	2026-06-28T23:07:53Z
Khal-Hasidim_0202	ethics-and-emotions:awe	ffac800e	claude-cli	True	medium	The story explicitly depicts the Hasid recognizing the Rebbe of Karitz as 'איש אלקים נורא' (an awesome man of God), and the Rebbe himself is moved by 'מיראתו על ביטול תורה' (awe/fear of neglecting Torah), both constituting genuine depictions of religious awe — of a tzaddik and of Heaven — though awe is not the story's central focus.	2026-06-28T23:08:12Z
Maase-Zadikim_0016	ethics-and-emotions:awe	ffac800e	claude-cli	False	medium	The Hasid briefly recognizes Rabbi Pinchas as 'איש אלקים נורא' and 'מיראתו' appears once for the rabbi's concern over Torah neglect, but awe is incidental background motivation rather than a depicted theme — the story centers on competing tzaddik oaths, Passover hospitality, and the danger of pressuring tzaddikim.	2026-06-28T23:09:00Z
Mifalot-HaZadikim_0021	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on mesiras nefesh (self-sacrifice) and ahavat Yisrael, not on יראה; the closing moral calls for emotional stirring and love of fellow Jews, with no depiction of religious awe of God or of a tzaddik.	2026-06-28T23:09:14Z
Shivhei-Habesht_0034	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts awe of the Besht as tzaddik ('והי׳ ירא לומר לו'), and the Maggid's overwhelming terror during the mystical Torah-transmission scene ('ראיתי ברקים ולפידים נוראים ונתפחדתי מאוד') constitutes direct, sustained religious awe.	2026-06-28T23:09:27Z
Khal-Hasidim_0086	ethics-and-emotions:awe	ffac800e	claude-cli	True	medium	The story explicitly depicts 'תמיה גדול' (great wonder/astonishment) at the Besht's heavenly knowledge of who enters Gan Eden, and concludes with the formerly skeptical Hasidim drawing close to him — a meaningful depiction of awe of a tzaddik, though framed as amazement rather than explicit יראה.	2026-06-28T23:09:52Z
Shivhei-Habesht_0021	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts awe of the Besht as a tzaddik: the rabbi witnesses the Besht's weeping prayer and concludes 'this weeping was not my own,' and upon seeing the Besht reveal his hidden thoughts declares 'this is none other than a prophet,' immediately cleaving to him in reverence.	2026-06-28T23:09:58Z
Khal-Hasidim_0007	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts religious awe (פחד גדול מאוד, נתעלף) experienced upon seeing the Besht's face during prayer, leading the skeptical rabbi to submit to the Besht as 'איש אלהים נורא מאוד' — a direct, central instance of awe of a tzaddik.	2026-06-28T23:10:06Z
Shivhei-Habesht_0193	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on sin, rebuke, and repentance (teshuva) — the man's reaction is shame and remorse, not religious awe of God or the Besht as a tzaddik.	2026-06-28T23:10:11Z
Mifalot-HaZadikim_0026	ethics-and-emotions:awe	ffac800e	claude-cli	False	medium	The story foregrounds deep faith (אמונה) in the tzaddik and the theme of hidden saintliness, but does not explicitly depict religious awe (יראה/יראת שמים) — the student's reactions are framed as shock and distress, not reverential fear, and the Rizhiner's recognition scene emphasizes identification of the tzaddik of the generation rather than awe.	2026-06-28T23:10:35Z
Khal-Hasidim_0206	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story centrally depicts the tzaddik prostrated on the ground (נפל נופל בפישוט ידים ורגלים) in direct supplication before God — a vivid enactment of יראת שמים — and the witness is so overwhelmed by what he sees that he is ignited (נתלהב מאד), making awe of both God and the tzaddik explicit and core to the narrative.	2026-06-28T23:10:48Z
Khal-Hasidim_0170	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly ascribes the man's flight from sin to יראת אלקים ('וחטאתי לאלקים חלילה לי'), and the heavenly court's verdict declares him a 'צדיק מושל ביראת אלקים' — fear of God is the central, named quality driving the plot.	2026-06-28T23:11:04Z
Khal-Hasidim_0111	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on the Besht's clairvoyant exposure of a man's sin (striking his father) and the consequences of abandoning repentance, with no depiction of religious awe toward God or the tzaddik — the man's reaction is guilt and compliance, not יראה.	2026-06-28T23:11:10Z
Khal-Hasidim_0004	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts awe of the tzaddik twice: the rabbi sees a great light (אור גדול) when the Besht removes his veil and rises involuntarily before him, and the guest wakes at midnight, sees a great light on the stove, and faints in terror — both are classic depictions of יראה before a holy figure.	2026-06-28T23:11:20Z
Khal-Hasidim_0118	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The rabbi's concealed spiritual flaw — being blocked during Shema by sinful thoughts — and his weeping before the Besht, his submission and acceptance of rebuke, all express classic יראת שמים directed toward both God (the Shema kavvanah) and awe/reverence before the Besht as tzaddik.	2026-06-28T23:11:26Z
Mifalot-HaZadikim_0018	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on a spiritual battle with the Samael, resisting pride/flattery, and the Besht's use of holy names — religious awe (יראה) of God or a tzaddik is not depicted as a theme or emotional state in the narrative.	2026-06-28T23:11:43Z
Khal-Hasidim_0120	ethics-and-emotions:awe	ffac800e	claude-cli	False	medium	The congregation's weeping reflects anxiety and distress at the Besht's visible trouble before Kol Nidre, not religious awe (יראה) of God or tzaddik; the story centers on a clever spiritual maneuver to neutralize a heavenly accusation, with no explicit depiction of reverential awe.	2026-06-28T23:12:02Z
Khal-Hasidim_0154	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers entirely on the virtue of bitachon (trust in God), demonstrated through the wealthy man and the man's redemption of captives; religious awe (יראה) is neither depicted nor thematized — the emotional and ethical register throughout is one of trust, not awe.	2026-06-28T23:12:17Z
Shivhei-Habesht_0203	ethics-and-emotions:awe	ffac800e	claude-cli	False	medium	The story centers on repentance and spiritual healing (the rabbi's habit of disparaging tzaddikim, his confession, and cure), and while the rabbi weeps before the Besht and defers to him, this deference is a pragmatic response to being exposed rather than a primary depiction of religious awe (יראה) of God or tzaddik.	2026-06-28T23:12:36Z
Shivhei-Habesht_0207	ethics-and-emotions:awe	ffac800e	claude-cli	True	medium	The story pervasively depicts religious awe toward the Besht as a tzaddik — disciples gather reverently around his deathbed following his every instruction, R' Pinchas is overcome seeing the divine decree against him, and R' Leib witnesses the soul's departure as a blue flame, all of which constitute substantive (not merely incidental) depictions of awe toward a holy figure.	2026-06-28T23:13:06Z
Khal-Hasidim_0032	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The Mokhiakh explicitly declares 'אין זה כי אם נביא כי מנין יודע מחשבתי' (this is none other than a prophet, for how does he know my thoughts) and immediately cleaves to the Besht — a textbook depiction of awe of a tzaddik prompted by recognition of his supernatural perception.	2026-06-28T23:13:24Z
