story_id	tag	source	source_story	opus_confidence	opus_reasoning
Shivhei-Harav_0011	supernatural:miracle	propagated	Khal-Hasidim_0174	high	The story depicts a discrete miracle: when R. Shneur Zalman donned tefillin and looked at the approaching Sardiyot, the officer fell from his carriage and broke his leg, a clear supernatural cause-and-effect tied to the tefillin.
Shivhei-Harav_0014	supernatural:miracle	propagated	Khal-Hasidim_0174	high	The story depicts a discrete miracle: when R. Shneur Zalman donned tefillin and looked at the approaching Sardiyot, the officer fell from his carriage and broke his leg, a clear supernatural cause-and-effect tied to the tefillin.
Shivhei-Harav_0016	supernatural:miracle	propagated	Khal-Hasidim_0185	high	The boy's miraculous rescue—wind carrying him from a high window, then up over a wall to the Rebbe's window—is a discrete supernatural intervention with clear before/after attached to the recipient.
Shivhei-Harav_0017	supernatural:miracle	direct	Shivhei-Harav_0017	high	The story depicts a discrete miracle: the Rav tells Vitel her injured daughter will be healed by the time she returns home, and indeed the daughter's neck wound is found healed — a clear before/after supernatural intervention attached to the recipient.
Shivhei-Harav_0018	supernatural:miracle	propagated	Khal-Hasidim_0174	high	The story depicts a discrete miracle: when R. Shneur Zalman donned tefillin and looked at the approaching Sardiyot, the officer fell from his carriage and broke his leg, a clear supernatural cause-and-effect tied to the tefillin.
Shivhei-Harav_0019	supernatural:miracle	direct	Shivhei-Harav_0019	high	The story depicts discrete miracles: the rebbe's words protecting the man from demonic tormentors, and his 24-hour revival from apparent death attributed to the tzaddik's posthumous power.
Sipurei-Zadikim_0001	supernatural:miracle	propagated	Khal-Hasidim_0174	high	The story depicts a discrete miracle: when R. Shneur Zalman donned tefillin and looked at the approaching Sardiyot, the officer fell from his carriage and broke his leg, a clear supernatural cause-and-effect tied to the tefillin.
Sipurei-Zadikim_0004	supernatural:miracle	propagated	Khal-Hasidim_0126	high	The story depicts a discrete miraculous rescue: the merchant tied to a tree about to be murdered is saved when a nobleman suddenly arrives in answer to his prayer/vow — a clear before/after supernatural intervention.
Sipurei-Zadikim_0010	supernatural:miracle	propagated	Mifalot-HaZadikim_0006	high	The childless elderly couple (near 100 and 90) miraculously conceive and bear a son following the rabbi's blessing — a discrete supernatural event with clear before/after.
Sipurei-Zadikim_0011	supernatural:miracle	propagated	Khal-Hasidim_0174	high	The story depicts a discrete miracle: when R. Shneur Zalman donned tefillin and looked at the approaching Sardiyot, the officer fell from his carriage and broke his leg, a clear supernatural cause-and-effect tied to the tefillin.
Adat-Zadikim_0003	supernatural:perception	propagated	Khal-Hasidim_0002	high	The Baal Shem Tov perceives by ruach hakodesh that Rabbi Adam's son's daughter is his destined wife, and Rabbi Adam himself uses supernatural perception/dream-questions; multiple instances of supernatural knowing.
Adat-Zadikim_0014	supernatural:perception	direct	Adat-Zadikim_0014	high	The Maharsha presides over a court case with a dead man who appears in dreams and visibly/audibly manifests in the beit midrash — supernatural perception of the deceased by the rabbi is depicted.
Adat-Zadikim_0015	supernatural:perception	propagated	Khal-Hasidim_0167	high	The Rabbi (R' Leib Sarah's) supernaturally knows the destined match, appears to the woman in dreams to direct her, and orchestrates events through hidden knowledge — clear ruach hakodesh.
Adat-Zadikim_0020	supernatural:perception	direct	Adat-Zadikim_0020	high	The Maggid of Mezeritch supernaturally foreknows R. Aharon of Karlin's impending death and tries to prevent him from leaving, demonstrating ruach hakodesh.
Adat-Zadikim_0023	supernatural:perception	direct	Adat-Zadikim_0023	high	Rabbi Chaim studies with Elijah the Prophet who reveals himself supernaturally to him, and Elijah conveys hidden knowledge about the Rema's spiritual state.
Khal-Hasidim_0002	supernatural:perception	direct	Khal-Hasidim_0002	high	The Baal Shem Tov perceives by ruach hakodesh that Rabbi Adam's son's daughter is his destined wife, and Rabbi Adam himself uses supernatural perception/dream-questions; multiple instances of supernatural knowing.
Khal-Hasidim_0009	supernatural:perception	direct	Khal-Hasidim_0009	high	The mad woman supernaturally identifies the Baal Shem Tov and knows of his heavenly warning about divine names; the Besht also knows the date of his 36th year via nighttime revelation.
Khal-Hasidim_0012	supernatural:perception	direct	Khal-Hasidim_0012	high	The Besht supernaturally hears a heavenly proclamation (כרוז) about losing/regaining his share in the world to come, and knows the visitor's request (childlessness) without being told.
Khal-Hasidim_0021	supernatural:perception	direct	Khal-Hasidim_0021	high	R. David sees a supernatural light/aura surrounding the Besht while he prays at night, a clear depiction of supernatural perception.
Khal-Hasidim_0031	supernatural:perception	direct	Khal-Hasidim_0031	high	The Baal Shem Tov perceives souls of the dead coming to him during prayer and hears a heavenly proclamation, and R' Gershon likewise perceives the souls — clearly supernatural perception.
Khal-Hasidim_0040	supernatural:perception	propagated	Shivhei-Habesht_0050A	high	The Besht and the scribe perceive the two demons that others cannot see, and the Besht has supernatural awareness of their origin and actions.
Khal-Hasidim_0046	supernatural:perception	direct	Khal-Hasidim_0046	high	The Baal Shem Tov supernaturally sees the Angel of Death (מלאך המות) standing over R. Leibush, a perception others cannot have.
Khal-Hasidim_0052	supernatural:perception	propagated	Shivhei-Habesht_0062	high	The Besht perceives the witch's sorcery and the demon's presence supernaturally, and later sees the imprisoned demon in the forest through clairvoyant perception.
Khal-Hasidim_0068	supernatural:perception	propagated	Shivhei-Habesht_0077	high	The Besht perceives Elijah and his teacher standing on either side of him invisibly, a clear supernatural perception.
Khal-Hasidim_0080	supernatural:perception	direct	Khal-Hasidim_0080	high	R' Nachman sees and converses with the deceased Baal Shem Tov at his grave, a clear supernatural perception.
Khal-Hasidim_0082	supernatural:perception	direct	Khal-Hasidim_0082	high	The Baal Shem Tov supernaturally hosts the souls of martyred saints (R. Akiva and others), converses with them, and perceives heavenly events — clear supernatural perception.
Khal-Hasidim_0086	supernatural:perception	direct	Khal-Hasidim_0086	high	The Baal Shem Tov supernaturally knows about the hidden boy and the disciple's untold sin, and perceives events in Gan Eden — clear ruach hakodesh perception.
Khal-Hasidim_0088	supernatural:perception	direct	Khal-Hasidim_0088	high	The Baal Shem Tov supernaturally takes away R. Michel's Torah learning so he cannot understand the texts he previously mastered, depicting supernatural perception/knowledge.
Khal-Hasidim_0102	supernatural:perception	direct	Khal-Hasidim_0102	high	The Baal Shem Tov predicts childbirth, foretells the son's transformation, and identifies the mysterious host as the prophet Jonah ben Amittai — clear supernatural knowledge/perception.
Khal-Hasidim_0127	supernatural:perception	direct	Khal-Hasidim_0127	high	The Besht knows the day of his death in advance and describes supernatural perception (heavens trembling at conception, ability to draw down Adam's soul, knowing all that needs to be known).
Khal-Hasidim_0138	supernatural:perception	propagated	Khal-Hasidim_0002	high	The Baal Shem Tov perceives by ruach hakodesh that Rabbi Adam's son's daughter is his destined wife, and Rabbi Adam himself uses supernatural perception/dream-questions; multiple instances of supernatural knowing.
Khal-Hasidim_0140	supernatural:perception	direct	Khal-Hasidim_0140	high	The Besht perceives the Maggid from afar ('I have seen him for many years'), and the mystical Torah-transmission scene with voices, lightning, and revelation depicts supernatural perception.
Khal-Hasidim_0157	supernatural:perception	propagated	Shivhei-Habesht_0210	high	The child's soul ascends to the heavenly court and witnesses judgment proceedings, books of sins/merits, and the Besht's intervention — clear supernatural perception.
Khal-Hasidim_0166	supernatural:perception	propagated	Sipurei-Zadikim_0003	high	The rabbi supernaturally knows the lost promissory note is hidden in the salt barrel, knowledge he could not have obtained normally.
Khal-Hasidim_0167	supernatural:perception	direct	Khal-Hasidim_0167	high	The Rabbi (R' Leib Sarah's) supernaturally knows the destined match, appears to the woman in dreams to direct her, and orchestrates events through hidden knowledge — clear ruach hakodesh.
Khal-Hasidim_0193	supernatural:perception	direct	Khal-Hasidim_0193	high	The rebbe perceives supernaturally—his face burns like torches upon hearing the story, and he immediately knows the spiritual nature of the affliction; also the man has visionary perceptions of demonic figures.
Khal-Hasidim_0209	supernatural:perception	propagated	Sipurei-Zadikim_0009	high	R. Shalom perceives with 'eina pekicha' that the Sava's feet form mystical yichudim with each step — supernatural perception of hidden spiritual reality.
Khal-Hasidim_0237	supernatural:perception	propagated	Khal-Hasidim_0167	high	The Rabbi (R' Leib Sarah's) supernaturally knows the destined match, appears to the woman in dreams to direct her, and orchestrates events through hidden knowledge — clear ruach hakodesh.
Khal-Hasidim_0241	supernatural:perception	direct	Khal-Hasidim_0241	high	The Maggid of Kozhnitz perceives and converses with a wandering dead soul invisible to others, a clear case of supernatural perception.
Khal-Hasidim_0251	supernatural:perception	direct	Khal-Hasidim_0251	high	The Maharsha and the litigants perceive the dead man in court (only the parties and rabbi see him, though others hear his voice), and the Maharsha rules in a supernatural beit din scenario — clear supernatural perception.
Khal-Hasidim_0253	supernatural:perception	direct	Khal-Hasidim_0253	high	Elijah the Prophet regularly reveals himself to and studies with R. Chaim, and Rabbi Moshe Isserles overhears the supernatural study session — clear ruach hakodesh/supernatural perception.
Khal-Kdoshim_0011	supernatural:perception	direct	Khal-Kdoshim_0011	high	The deceased tzaddik appears in dreams to his friend R. Gedalia, reveals heavenly judgments, and shows him visions of the corrupted letters/vowels — supernatural perception of hidden realities.
Mifalot-HaZadikim_0009	supernatural:perception	direct	Mifalot-HaZadikim_0009	high	Both tzaddikim supernaturally perceive a heavenly accusation against Jews abroad at the same hour and act in concert, demonstrating ruach hakodesh.
Mifalot-HaZadikim_0014	supernatural:perception	direct	Mifalot-HaZadikim_0014	high	The householder witnesses Elijah the Prophet revealing himself to the hidden tzaddik, and the tzaddik supernaturally knows in advance (via Elijah's prophecy) what will happen when he arrives in Preshevtsk.
Mifalot-HaZadikim_0016	supernatural:perception	direct	Mifalot-HaZadikim_0016	high	The Baal Shem Tov supernaturally knows the man's entire situation and R. Mikhl's mocking thoughts from afar, decreeing he come to him.
Mifalot-HaZadikim_0018	supernatural:perception	direct	Mifalot-HaZadikim_0018	high	The Baal Shem Tov supernaturally knows/perceives a hidden secret's location (held by the Samael) and recognizes the disguised Samael as a peddler, indicating ruach hakodesh.
Mifalot-HaZadikim_0027	supernatural:perception	direct	Mifalot-HaZadikim_0027	high	The hidden tzaddik and his wife supernaturally know the Besht is a rabbi and orchestrate events through prayer; the Besht's 'mochin' (supernatural perception) is removed and restored, central to the plot.
Shivhei-Habesht_0002	supernatural:perception	direct	Shivhei-Habesht_0002	high	The Baal Shem Tov sees with ruach hakodesh that the rabbi's daughter is his destined wife, and Rabbi Adam's son perceives through observation that Israel is the destined recipient — clear supernatural perception.
Shivhei-Habesht_0005B	supernatural:perception	direct	Shivhei-Habesht_0005B	high	The mad woman supernaturally knows the Besht's hidden secret (that he was warned from heaven not to use holy names until age 36), and the Besht knows by revelation that the time has come.
Shivhei-Habesht_0020	supernatural:perception	direct	Shivhei-Habesht_0020	high	The Besht perceives souls of the dead coming to him during prayer and communicates with them — classic supernatural perception.
Shivhei-Habesht_0034	supernatural:perception	direct	Shivhei-Habesht_0034	high	The Besht recognizes the Maggid from afar ('I've seen him for several years'), the Maggid intuits a stranger's spiritual state, and supernatural visions (lightning, voices, mystical revelation) occur during the Merkavah teaching.
Shivhei-Habesht_0043	supernatural:perception	propagated	Khal-Hasidim_0002	high	The Baal Shem Tov perceives by ruach hakodesh that Rabbi Adam's son's daughter is his destined wife, and Rabbi Adam himself uses supernatural perception/dream-questions; multiple instances of supernatural knowing.
Shivhei-Habesht_0050A	supernatural:perception	direct	Shivhei-Habesht_0050A	high	The Besht and the scribe perceive the two demons that others cannot see, and the Besht has supernatural awareness of their origin and actions.
Shivhei-Habesht_0055	supernatural:perception	direct	Shivhei-Habesht_0055	high	The author/rabbi sees in a dream a heavenly court (heichal in Gan Eden) where Satan accuses a villager — supernatural perception of hidden heavenly proceedings.
Shivhei-Habesht_0056	supernatural:perception	direct	Shivhei-Habesht_0056	high	The Baal Shem Tov sees the Angel of Death standing over R' Leibush — a supernatural perception others cannot see.
Shivhei-Habesht_0062	supernatural:perception	direct	Shivhei-Habesht_0062	high	The Besht perceives the witch's sorcery and the demon's presence supernaturally, and later sees the imprisoned demon in the forest through clairvoyant perception.
Shivhei-Habesht_0077	supernatural:perception	direct	Shivhei-Habesht_0077	high	The Besht perceives Elijah and his teacher standing on either side of him invisibly, a clear supernatural perception.
Shivhei-Habesht_0091	supernatural:perception	direct	Shivhei-Habesht_0091	high	R. Nachman perceives and converses with the deceased Baal Shem Tov at his grave, who instructs him to travel to the Land of Israel — a clear supernatural perception others present could not see.
Shivhei-Habesht_0097	supernatural:perception	direct	Shivhei-Habesht_0097	high	The Besht supernaturally communicates with the souls of the martyred saints (R' Akiva and others), perceiving and conversing with them in a visionary state—clear supernatural perception.
Shivhei-Habesht_0100	supernatural:perception	direct	Shivhei-Habesht_0100	high	The Besht supernaturally knows the animal is treif without being told, and perceives that it 'asks' to be eaten by him — clear ruach hakodesh perception.
Shivhei-Habesht_0112	supernatural:perception	direct	Shivhei-Habesht_0112	high	The Besht supernaturally knows the hidden boy's presence and the student's untransacted sin, and supernaturally perceives the deceased's fate in Gan Eden.
Shivhei-Habesht_0115	supernatural:perception	direct	Shivhei-Habesht_0115	high	The Besht supernaturally knows in advance to avoid a specific bridge (grebliye), indicating ruach hakodesh foreknowledge.
Shivhei-Habesht_0135	supernatural:perception	propagated	Khal-Hasidim_0088	high	The Baal Shem Tov supernaturally takes away R. Michel's Torah learning so he cannot understand the texts he previously mastered, depicting supernatural perception/knowledge.
Shivhei-Habesht_0160	supernatural:perception	direct	Shivhei-Habesht_0160	high	The Baal Shem Tov supernaturally perceives that his prayers for the man are being blocked ('they answer me and don't answer me'), revealing hidden spiritual knowledge.
Shivhei-Habesht_0161	supernatural:perception	direct	Shivhei-Habesht_0161	high	R. Moshe in mid-Amidah supernaturally turns and rebukes the other prayer leader by name without conscious awareness, paralleled to the Besht's trance states — depicting supernatural perception/knowledge.
Shivhei-Habesht_0171	supernatural:perception	direct	Shivhei-Habesht_0171	high	The Besht supernaturally knew of the impending raid before it happened and warned the townspeople to flee, saving them.
Shivhei-Habesht_0172	supernatural:perception	direct	Shivhei-Habesht_0172	high	The Besht supernaturally hears a private bedroom conversation from afar, foresees a child's death despite saying he'll live, and prophesies the 22-year lifespan of the host's fortune.
Shivhei-Habesht_0173A	supernatural:perception	direct	Shivhei-Habesht_0173A	high	The Baal Shem Tov supernaturally knows there will be a tenth man for the minyan before anyone knows of the paralyzed man across the river, and foresees the childless innkeeper will have sons.
Shivhei-Habesht_0184	supernatural:perception	direct	Shivhei-Habesht_0184	high	The Baal Shem Tov supernaturally foretells the birth of a son, predicts the transformation of the wayward child, and recognizes the mysterious host as the biblical Jonah son of Amittai.
Shivhei-Habesht_0208	supernatural:perception	direct	Shivhei-Habesht_0208	high	The Besht supernaturally knew the exact day of his death and claimed power to draw down the soul of Adam through mystical union, demonstrating supernatural knowledge/perception.
Shivhei-Habesht_0210	supernatural:perception	direct	Shivhei-Habesht_0210	high	The child's soul ascends to the heavenly court and witnesses judgment proceedings, books of sins/merits, and the Besht's intervention — clear supernatural perception.
Shivhei-Harav_0011	supernatural:perception	propagated	Khal-Hasidim_0002	high	The Baal Shem Tov perceives by ruach hakodesh that Rabbi Adam's son's daughter is his destined wife, and Rabbi Adam himself uses supernatural perception/dream-questions; multiple instances of supernatural knowing.
Shivhei-Harav_0019	supernatural:perception	propagated	Adat-Zadikim_0023	high	Rabbi Chaim studies with Elijah the Prophet who reveals himself supernaturally to him, and Elijah conveys hidden knowledge about the Rema's spiritual state.
Sipurei-Zadikim_0003	supernatural:perception	direct	Sipurei-Zadikim_0003	high	The rabbi supernaturally knows the lost promissory note is hidden in the salt barrel, knowledge he could not have obtained normally.
Sipurei-Zadikim_0004	supernatural:perception	direct	Sipurei-Zadikim_0004	high	The Rebbe (R. Leib Sarah's) supernaturally knows the destined match and visits the woman repeatedly (including in dreams alongside her dead parents) foretelling the future husband — clear ruach hakodesh perception.
Sipurei-Zadikim_0008	supernatural:perception	direct	Sipurei-Zadikim_0008	high	The tzaddik knows via supernatural perception that he is working on rain decrees through nut-games, predicting clouds will gather shortly — and another tzaddik perceives this hidden intent.
Sipurei-Zadikim_0009	supernatural:perception	direct	Sipurei-Zadikim_0009	high	R. Shalom perceives with 'eina pekicha' that the Sava's feet form mystical yichudim with each step — supernatural perception of hidden spiritual reality.
Sipurei-Zadikim_0013	supernatural:perception	direct	Sipurei-Zadikim_0013	high	The hidden-tzaddik tailor knows things supernaturally (identifies the next rabbi, foresees the rabbi's refusal), and Elijah the Prophet is revealed visually to the rabbi of Ostraha — clear ruach hakodesh/supernatural perception.
Adat-Zadikim_0003	supernatural:pregnancy	direct	Adat-Zadikim_0003	high	The Baal Shem Tov swears to a childless couple that the wife will bear a son, and heaven alters nature (both were barren by nature) to fulfill the tzaddik's oath.
Adat-Zadikim_0008	supernatural:pregnancy	propagated	Adat-Zadikim_0003	high	The Baal Shem Tov swears to a childless couple that the wife will bear a son, and heaven alters nature (both were barren by nature) to fulfill the tzaddik's oath.
Khal-Hasidim_0001	supernatural:pregnancy	propagated	Shivhei-Habesht_0001	high	The Besht's elderly parents (near 100) conceive him after Elijah's blessing/promise that a son will be born who will enlighten Israel — a classic miraculous conception narrative.
Khal-Hasidim_0002	supernatural:pregnancy	propagated	Adat-Zadikim_0003	high	The Baal Shem Tov swears to a childless couple that the wife will bear a son, and heaven alters nature (both were barren by nature) to fulfill the tzaddik's oath.
Khal-Hasidim_0012	supernatural:pregnancy	direct	Khal-Hasidim_0012	high	The Besht swears that the childless couple (both naturally barren) will have a son, requiring heaven to alter nature — a clear miraculous conception via tzaddik's blessing.
Khal-Hasidim_0092	supernatural:pregnancy	propagated	Shivhei-Habesht_0165	high	The Baal Shem Tov tells R. Yechiel Michel his wife will give birth; he whispers a blessing in her ear and she bears a son (R. Yosef of Yampole), a miraculous tzaddik-mediated conception/birth.
Shivhei-Habesht_0001	supernatural:pregnancy	direct	Shivhei-Habesht_0001	high	The Besht's elderly parents (near 100) conceive him after Elijah's blessing/promise that a son will be born who will enlighten Israel — a classic miraculous conception narrative.
Shivhei-Habesht_0002	supernatural:pregnancy	propagated	Adat-Zadikim_0003	high	The Baal Shem Tov swears to a childless couple that the wife will bear a son, and heaven alters nature (both were barren by nature) to fulfill the tzaddik's oath.
Shivhei-Habesht_0165	supernatural:pregnancy	direct	Shivhei-Habesht_0165	high	The Baal Shem Tov tells R. Yechiel Michel his wife will give birth; he whispers a blessing in her ear and she bears a son (R. Yosef of Yampole), a miraculous tzaddik-mediated conception/birth.
Adat-Zadikim_0003	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Adat-Zadikim_0004	supernatural:prognostication	propagated	Khal-Hasidim_0001	high	R. Eliezer receives a dream-prophecy that he will father a son who will illuminate Israel's eyes, and on his deathbed predicts the young Besht's future greatness — both predictions fulfilled.
Adat-Zadikim_0013	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Adat-Zadikim_0014	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Adat-Zadikim_0015	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Adat-Zadikim_0023	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Hasidim_0001	supernatural:prognostication	direct	Khal-Hasidim_0001	high	R. Eliezer receives a dream-prophecy that he will father a son who will illuminate Israel's eyes, and on his deathbed predicts the young Besht's future greatness — both predictions fulfilled.
Khal-Hasidim_0002	supernatural:prognostication	direct	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Hasidim_0012	supernatural:prognostication	direct	Khal-Hasidim_0012	high	The Besht swears/predicts that the childless man's wife will bear a son, a future event foretold by the tzaddik.
Khal-Hasidim_0032	supernatural:prognostication	direct	Khal-Hasidim_0032	high	The Maggid (Mokhiach) prophesies that a specific enemy will be killed, another will die on the road, and the whole city will burn — a prediction of future events.
Khal-Hasidim_0035	supernatural:prognostication	propagated	Shivhei-Habesht_0035	high	The Besht predicts the death of R. Eliezer of Amsterdam and the printing of a new book, both of which come true.
Khal-Hasidim_0061	supernatural:prognostication	propagated	Shivhei-Habesht_0071	high	The Besht predicts the woman will bear a son (fulfilled: R' David) and later predicts the father will lose all his money (also fulfilled).
Khal-Hasidim_0073	supernatural:prognostication	propagated	Shivhei-Habesht_0082	high	The Besht hears supernaturally that R. Yosef is gravely ill at home and rushes back, which is confirmed upon arrival — a prediction/foreknowledge of a future/distant event.
Khal-Hasidim_0082	supernatural:prognostication	direct	Khal-Hasidim_0082	high	The Baal Shem Tov repeatedly predicts that the captives will be saved ('שינצלו'), a prognostication about a future event (though it ultimately fails due to interference).
Khal-Hasidim_0099	supernatural:prognostication	direct	Khal-Hasidim_0099	high	The Besht predicts that Reb Abba will forget ya'aleh ve-yavo again even if he repeats the prayer, which then comes true.
Khal-Hasidim_0115	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Hasidim_0117	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Hasidim_0126	supernatural:prognostication	direct	Khal-Hasidim_0126	high	The Baal Shem Tov instructs R' David to send messengers to two specific towns, predicting they will find prodigies in each — including foreknowledge that the first would apostatize — all of which comes true.
Khal-Hasidim_0138	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Hasidim_0170	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Hasidim_0188	supernatural:prognostication	propagated	Shivhei-Harav_0017	high	The Rav predicts the daughter will be healed by the time the mother returns home and warns the husband to stop trading oxen; both predictions come true (daughter healed, husband suffers losses for ignoring the warning).
Khal-Hasidim_0193	supernatural:prognostication	propagated	Mifalot-HaZadikim_0006	high	The narrator's brother, a tzaddik with ruach hakodesh, blesses the elderly innkeeper that he and his wife will conceive a son 'at this time next year,' and the prediction comes true.
Khal-Hasidim_0202	supernatural:prognostication	direct	Khal-Hasidim_0202	high	R. Pinchas of Koretz swears the childless Hasid will have a son that year, and the prediction comes true.
Khal-Hasidim_0237	supernatural:prognostication	propagated	Khal-Hasidim_0126	high	The Baal Shem Tov instructs R' David to send messengers to two specific towns, predicting they will find prodigies in each — including foreknowledge that the first would apostatize — all of which comes true.
Khal-Hasidim_0238	supernatural:prognostication	direct	Khal-Hasidim_0238	high	The tzaddik of Lublin foresees by ruach hakodesh that the young man is fated to die during the holiday and sends him home to avert it — a clear prediction of a future event.
Khal-Hasidim_0242	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Hasidim_0253	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Khal-Kdoshim_0001	supernatural:prognostication	propagated	Khal-Hasidim_0238	high	The tzaddik of Lublin foresees by ruach hakodesh that the young man is fated to die during the holiday and sends him home to avert it — a clear prediction of a future event.
Maase-Zadikim_0008	supernatural:prognostication	propagated	Khal-Hasidim_0001	high	R. Eliezer receives a dream-prophecy that he will father a son who will illuminate Israel's eyes, and on his deathbed predicts the young Besht's future greatness — both predictions fulfilled.
Maase-Zadikim_0016	supernatural:prognostication	direct	Maase-Zadikim_0016	high	R. Pinchas of Koretz swears the childless Hasid will have a son that year, and the prediction comes true.
Mifalot-HaZadikim_0006	supernatural:prognostication	direct	Mifalot-HaZadikim_0006	high	The narrator's brother, a tzaddik with ruach hakodesh, blesses the elderly innkeeper that he and his wife will conceive a son 'at this time next year,' and the prediction comes true.
Mifalot-HaZadikim_0007	supernatural:prognostication	direct	Mifalot-HaZadikim_0007	high	R. Mordechai of Chernobyl predicts that when the Messiah comes, he will eat from this shochet's slaughtering — a prediction of a future event.
Mifalot-HaZadikim_0026	supernatural:prognostication	direct	Mifalot-HaZadikim_0026	high	The Maggid of Kozhnitz predicts that R. Moshe Shtshagil will teach the disciple after his death, and gives a sign for identifying the tzaddik of the generation — predictions which come true.
Mifalot-HaZadikim_0027	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Peer-MiKdoshim_0001	supernatural:prognostication	propagated	Khal-Hasidim_0126	high	The Baal Shem Tov instructs R' David to send messengers to two specific towns, predicting they will find prodigies in each — including foreknowledge that the first would apostatize — all of which comes true.
Peer-MiKdoshim_0005	supernatural:prognostication	propagated	Khal-Hasidim_0126	high	The Baal Shem Tov instructs R' David to send messengers to two specific towns, predicting they will find prodigies in each — including foreknowledge that the first would apostatize — all of which comes true.
Peer-MiKdoshim_0006	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Peer-MiKdoshim_0009	supernatural:prognostication	propagated	Khal-Hasidim_0002	high	R' Adam predicts/instructs his son to find Israel ben Eliezer at age 14 in Okop, and the Besht foretells that summoning the sar ha-Torah will cause fire to consume the city and later predicts their deaths — predictions that come true.
Peer-MiKdoshim_0016	supernatural:prognostication	propagated	Khal-Hasidim_0126	high	The Baal Shem Tov instructs R' David to send messengers to two specific towns, predicting they will find prodigies in each — including foreknowledge that the first would apostatize — all of which comes true.
Shivhei-Habesht_0001	supernatural:prognostication	direct	Shivhei-Habesht_0001	high	The father predicts on his deathbed that the child will illuminate Israel, and Elijah foretells the birth of a son who will fulfill 'Israel in whom I will be glorified' — predictions that come true.
Shivhei-Habesht_0002	supernatural:prognostication	direct	Shivhei-Habesht_0002	high	R. Adam predicts via dream-question that his writings should go to Israel ben Eliezer in Okup, and the Besht prophesies fire will burn the city and later predicts their own death-decree, both fulfilled.
Shivhei-Habesht_0005B	supernatural:prognostication	direct	Shivhei-Habesht_0005B	high	The Besht tells the innkeeper that rain will come that very day, and it does — a clear prediction of a future event that comes true.
Shivhei-Habesht_0021	supernatural:prognostication	direct	Shivhei-Habesht_0021	high	The Maggid (mokhiakh) prophetically announces that specific enemies will be killed/die and the city will burn — a prediction of future events.
