story_id	tag	source	source_story	opus_confidence	opus_reasoning
Shivhei-Harav_0011	knowledge:practical_kabbalah	propagated	Khal-Hasidim_0002	high	The Rebbe's prescient knowledge is attributed to divine wisdom/ruach hakodesh, not practical kabbalah techniques like amulets, names, or spirit manipulation.
Adat-Zadikim_0001	social:conflict	propagated	Mifalot-HaZadikim_0027	high	Story depicts joyful Sabbath observance and a blessing for a child; no conflict with any antagonist.
Adat-Zadikim_0015	social:conflict	propagated	Khal-Hasidim_0002	high	Story concerns a childless man's atonement via reconciling a broken engagement; no antagonist or conflict with the tzaddik.
Adat-Zadikim_0023	social:conflict	propagated	Khal-Hasidim_0002	high	Story is about humility and Elijah's revelation to a hidden scholar; no antagonist or conflict depicted.
Khal-Hasidim_0004	social:conflict	propagated	Khal-Hasidim_0002	medium	The story shows mild rebuke/suspicion from Rabbi G. toward the disguised Besht, but it resolves into recognition and acceptance rather than sustained conflict with an antagonist.
Khal-Hasidim_0081	social:conflict	propagated	Mifalot-HaZadikim_0027	high	Story is about Baal Shem Tov's laughter, R. Shabtai's Sabbath joy, and the birth of the Maggid of Kozhnitz; no conflict depicted.
Khal-Hasidim_0102	social:conflict	propagated	Khal-Hasidim_0002	medium	Story centers on a childless man's interactions with the Besht and a mysterious figure (Jonah ben Amitai); no real conflict with an antagonist is depicted.
Khal-Hasidim_0111	social:conflict	direct	Khal-Hasidim_0111	medium	Story is about sin and repentance (striking father), not a conflict between the tzaddik and an antagonist.
Khal-Hasidim_0115	social:conflict	propagated	Khal-Hasidim_0002	medium	The story centers on debt, reincarnation, and moral retribution between two friends; no tzaddik-vs-antagonist conflict is depicted.
Khal-Hasidim_0126	social:conflict	direct	Khal-Hasidim_0126	medium	The murderous robbers attack a merchant, not the tzaddik; main thrust is bitachon lesson, not tzaddik-antagonist conflict.
Khal-Hasidim_0154	social:conflict	propagated	Peer-MiKdoshim_0001	high	Story is about learning bitachon; no antagonist-conflict with the tzaddik.
Khal-Hasidim_0167	social:conflict	propagated	Khal-Hasidim_0126	high	Story depicts the tzaddik orchestrating a match; no antagonistic conflict is portrayed.
Khal-Hasidim_0170	social:conflict	propagated	Khal-Hasidim_0002	medium	No conflict with an antagonist; the story centers on a plague, a hidden penitent, and heavenly decrees rather than a confrontation.
Khal-Hasidim_0237	social:conflict	propagated	Khal-Hasidim_0126	high	Story centers on childlessness, atonement, and a deceased fiancée's intervention; no antagonist conflict with the tzaddik.
Khal-Hasidim_0253	social:conflict	propagated	Khal-Hasidim_0002	medium	Story centers on humility and Elijah's revelation; no real antagonist or conflict depicted.
Maase-Zadikim_0008	social:conflict	propagated	Khal-Hasidim_0001	high	Parable about devotion to the king and a brotherly exhortation; no antagonist or conflict depicted.
Mifalot-HaZadikim_0001	social:conflict	propagated	Khal-Hasidim_0002	medium	The war/captivity is background; no active conflict between tzaddik and antagonist is depicted—the tzaddik helps resolve an agunah situation.
Mifalot-HaZadikim_0006	social:conflict	propagated	Khal-Hasidim_0001	medium	The brief quarrel with the rebbetzin and students is incidental; the story centers on hospitality and blessing, not a tzaddik-antagonist conflict.
Peer-MiKdoshim_0006	social:conflict	propagated	Khal-Hasidim_0002	high	Story centers on faith in the tzaddik and fulfilling vows; no conflict between tzaddik and an antagonist.
Peer-MiKdoshim_0016	social:conflict	propagated	Khal-Hasidim_0126	high	Story is about faith, providence, and a miraculous match-making; no antagonist or conflict depicted.
Shivhei-Habesht_0043	social:conflict	propagated	Khal-Hasidim_0002	high	Story concerns marriage, dreams, and family matters; no conflict with an antagonist depicted.
Shivhei-Habesht_0184	social:conflict	propagated	Khal-Hasidim_0001	medium	Story centers on Besht's blessing, a wayward son, and a mystical encounter with Yonah ben Amitai; no real conflict with an antagonist is depicted.
Shivhei-Habesht_0193	social:conflict	direct	Shivhei-Habesht_0193	medium	The story centers on sin and repentance; the son's striking his father is incidental backstory, not a depicted conflict with the tzaddik.
Sipurei-Zadikim_0004	social:conflict	propagated	Khal-Hasidim_0126	high	Story is about a tzaddik arranging a match; no conflict with an antagonist.
Adat-Zadikim_0004	social:disobedience	propagated	Khal-Hasidim_0002	high	No character disobeys an instruction from the tzaddik; all of the Baal Shem Tov's instructions are followed.
Adat-Zadikim_0008	social:disobedience	propagated	Khal-Hasidim_0002	medium	R. Yaakov initially objects but ultimately obeys the Besht's instruction; no actual disobedience with consequences is depicted.
Adat-Zadikim_0014	social:disobedience	propagated	Khal-Hasidim_0002	high	No disobedience to a tzaddik's instruction; the rabbi's advice is followed.
Adat-Zadikim_0015	social:disobedience	propagated	Khal-Hasidim_0002	high	The story shows the man obeying the tzaddikim's instructions throughout; no disobedience is depicted.
Adat-Zadikim_0023	social:disobedience	propagated	Khal-Hasidim_0002	high	No instruction from a tzaddik is disobeyed; the story is about humility and hidden righteousness.
Khal-Hasidim_0001	social:disobedience	propagated	Khal-Hasidim_0002	high	No instance of a character disobeying an instruction; the father's instruction to not fear is followed, not disobeyed.
Khal-Hasidim_0004	social:disobedience	propagated	Khal-Hasidim_0002	medium	No clear instruction from a tzaddik is disobeyed; the Besht instructs the guest not to reveal his identity, which is followed.
Khal-Hasidim_0036	social:disobedience	propagated	Khal-Hasidim_0002	medium	R' Yaakov initially objects to the Besht's instruction but ultimately obeys; no act of disobedience with consequences is depicted.
Khal-Hasidim_0115	social:disobedience	propagated	Khal-Hasidim_0002	high	No instruction from a tzaddik is disobeyed; the story concerns greed, reincarnation, and debt across lifetimes.
Khal-Hasidim_0117	social:disobedience	direct	Khal-Hasidim_0117	high	No character disobeys an instruction; the woman accepts the Besht's guidance and penance.
Khal-Hasidim_0126	social:disobedience	propagated	Khal-Hasidim_0002	high	The disciples obey the Besht's instruction; the merchant fails to fully keep his vow to God, but no tzaddik's instruction is disobeyed.
Khal-Hasidim_0170	social:disobedience	propagated	Khal-Hasidim_0002	high	No character disobeys an instruction; the drunkard complies with the tzaddik's emissaries' demand.
Khal-Hasidim_0174	social:disobedience	propagated	Khal-Hasidim_0002	high	The story depicts persecution, denunciation, and imprisonment of R. Shneur Zalman, not a character disobeying an instruction from a tzaddik.
Khal-Hasidim_0177	social:disobedience	direct	Khal-Hasidim_0177	high	Story concerns informers' punishment, not disobedience to a tzaddik's instruction.
Khal-Hasidim_0185	social:disobedience	direct	Khal-Hasidim_0185	high	The boy is tempted by gentiles, not disobeying a tzaddik's instruction; no disobedience to authority is depicted.
Khal-Hasidim_0253	social:disobedience	propagated	Khal-Hasidim_0002	high	No disobedience to a tzaddik's instruction; R. Chaim's concealment is personal humility, not defiance of an order.
Mifalot-HaZadikim_0001	social:disobedience	propagated	Khal-Hasidim_0002	high	No disobedience to a tzaddik's instruction occurs; the rich uncle follows the rabbi's advice fully.
Mifalot-HaZadikim_0006	social:disobedience	propagated	Khal-Hasidim_0002	high	No instruction from a tzaddik is disobeyed; story centers on hospitality and a blessing.
Mifalot-HaZadikim_0027	social:disobedience	propagated	Khal-Hasidim_0002	high	No disobedience of a tzaddik's instruction occurs in the story.
Peer-MiKdoshim_0006	social:disobedience	propagated	Khal-Hasidim_0002	medium	The emissaries follow the tzaddik's instructions; the wealthy merchant's failure to fulfill his vow promptly is to God, not disobedience to a tzaddik's instruction.
Shivhei-Habesht_0001	social:disobedience	propagated	Khal-Hasidim_0002	high	No disobedience to a tzaddik's instruction depicted; the Besht heeds his father's words.
Shivhei-Habesht_0002	social:disobedience	propagated	Khal-Hasidim_0002	high	No instruction from a tzaddik is disobeyed with consequences; the wife returns the garment willingly, and other directives are followed.
Shivhei-Habesht_0198	social:disobedience	propagated	Khal-Hasidim_0117	high	The woman accepts the Besht's instructions; no disobedience to a tzaddik is depicted.
Shivhei-Harav_0011	social:disobedience	propagated	Khal-Hasidim_0002	high	Story recounts imprisonment, miraculous release, and informers' fates; no character disobeys a tzaddik's instruction.
Shivhei-Harav_0016	social:disobedience	propagated	Khal-Hasidim_0185	high	The story involves a boy nearly converting and being saved; no disobedience to a tzaddik's instruction is depicted.
Adat-Zadikim_0013	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	Story centers on a rabbi, his wife, townspeople, and a sinner's ghost; no interaction among Hasidim is depicted.
Khal-Hasidim_0002	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	Story is an origin tale of the Besht; no interaction among Hasidim as a group.
Khal-Hasidim_0104	social:inter_hasidic	direct	Khal-Hasidim_0104	medium	Story centers on R. Nachman of Horodenka's miraculous hearing and another rabbi's critique; no depiction of interaction among Hasidim as peers.
Khal-Hasidim_0242	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	Story concerns a rabbi, his wife, townspeople, and a sinful woman — no depiction of interaction among Hasidim.
Mifalot-HaZadikim_0006	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	Story involves family, hospitality, and a beggar-rabbi encounter; no depiction of Hasidim interacting with one another.
Peer-MiKdoshim_0006	social:inter_hasidic	propagated	Khal-Hasidim_0174	medium	Story centers on master-disciple (Besht and R. David Pirkus) and a merchant; no significant peer Hasidim interaction beyond incidental mentions of disciples accompanying him.
Shivhei-Habesht_0002	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	Story is pre-Besht origin tale; no interaction among Hasidim depicted.
Shivhei-Harav_0003	social:inter_hasidic	propagated	Khal-Hasidim_0174	high	Story depicts the Rebbe's arrest/imprisonment and interactions with gentile officials; no depiction of interactions among Hasidim themselves.
Sipurei-Zadikim_0001	social:inter_hasidic	propagated	Khal-Hasidim_0174	medium	Story centers on R. Leib Sarah's hidden tzaddikim activities and a master-disciple/attendant dynamic; no depiction of peer Hasidim interacting socially.
Khal-Hasidim_0108	social:inter_hasidic_conflict_between_tsaddikim	propagated	Shivhei-Habesht_0190	medium	The story is about common people speaking against the Baal Shem Tov, not an actual conflict between two tsaddikim; the parable references old disputes but no depicted inter-tsaddik conflict.
Adat-Zadikim_0018	social:inter_hasidic_inheritance_of_leadership	propagated	Khal-Hasidim_0139	high	Story depicts the Maggid's initial attraction to the Baal Shem Tov as disciple, not succession/inheritance of leadership.
Khal-Hasidim_0139	social:inter_hasidic_inheritance_of_leadership	direct	Khal-Hasidim_0139	high	Story depicts the Maggid of Mezeritch becoming a disciple of the Baal Shem Tov, not formal succession/inheritance of leadership.
Khal-Hasidim_0142	social:inter_hasidic_inheritance_of_leadership	propagated	Shivhei-Habesht_0040	high	Story concerns the Maggid's death and his son R. Avraham's spiritual conduct/visions, not a formal succession of leadership.
Khal-Hasidim_0169	social:inter_hasidic_inheritance_of_leadership	direct	Khal-Hasidim_0169	high	Story concerns a rebbe rejecting his adopted son for mocking other tzaddikim; no actual succession of leadership is depicted.
Shivhei-Harav_0001	social:inter_hasidic_inheritance_of_leadership	direct	Shivhei-Harav_0001	high	Story discusses R. Shneur Zalman's rise and conflicts, not formal succession of rebbe leadership.
Sipurei-Zadikim_0006	social:inter_hasidic_inheritance_of_leadership	propagated	Khal-Hasidim_0169	high	Story concerns a rebbe disowning his adopted son for mocking other tzaddikim; no succession of leadership is depicted.
Khal-Hasidim_0009	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0009	high	Story depicts the Besht's revelation/early life, not a rebbe-disciple relationship.
Khal-Hasidim_0026	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0026	high	Story describes the Besht's prayer and ecstatic states, transmitted through chains of disciples, but does not depict a central master-disciple relationship as its theme.
Khal-Hasidim_0031	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0031	high	Story depicts two masters (Besht and his brother-in-law R. Gershon), not a master-disciple relationship.
Khal-Hasidim_0035	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0035	medium	Story centers on the Besht's visions and Sabbatean matters; while R' Yoel transmits and R' of Polnoye interacts with Besht, the master-disciple relationship itself is not the focus.
Khal-Hasidim_0040	social:inter_hasidic_master_disciple_relationship	propagated	Shivhei-Habesht_0050A	high	Story involves a rabbi consulting the Baal Shem Tov about demons, not a rebbe-disciple relationship.
Khal-Hasidim_0056	social:inter_hasidic_master_disciple_relationship	direct	Khal-Hasidim_0056	high	Story involves the Baal Shem Tov and others but does not depict a rebbe-disciple relationship as central.
Khal-Hasidim_0089	social:inter_hasidic_master_disciple_relationship	propagated	Shivhei-Habesht_0138	medium	Story depicts Baal Shem Tov with R' Meir as companion/attendant, but focuses on the Besht's conduct with money rather than a master-disciple relationship dynamic.
Khal-Hasidim_0115	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0154	high	The story depicts a Baal Shem Tov encounter with a wealthy visitor, not a rebbe-disciple relationship.
Khal-Hasidim_0162	social:inter_hasidic_master_disciple_relationship	propagated	Sipurei-Zadikim_0001	high	Story describes R' Leib Sarah's hidden activities and a journey with a host's son-in-law/servant, not a rebbe-disciple relationship.
Peer-MiKdoshim_0001	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0154	high	Story depicts a tzaddik (Besht) instructing a wealthy visitor and other tzaddikim's discussion; no rebbe-disciple relationship is central.
Shivhei-Habesht_0005B	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0009	high	Story depicts the Besht's revelation, asceticism, and healing; no rebbe-disciple relationship is central.
Shivhei-Habesht_0015	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0015	medium	The story centers on the Besht's prayer states as recounted by various disciples; it doesn't depict a substantive master-disciple relational dynamic as its focus.
Shivhei-Habesht_0016	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0016	high	Story involves the Besht and associates relating dreams/visions; no rebbe-disciple relationship is central.
Shivhei-Habesht_0020	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0020	high	Story depicts Besht with his brother-in-law R. Gershon, not a master-disciple relationship.
Shivhei-Habesht_0035	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0035	medium	Story centers on the Besht's visions and reports; while disciples (R. Yoel, son of R. of Polnoye) transmit accounts, the master-disciple relationship itself is not the focus.
Shivhei-Habesht_0048	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0048	medium	Story centers on the Besht and emissaries sent to test him, not on an ongoing rebbe-disciple relationship.
Shivhei-Habesht_0050A	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0050A	high	Story involves the Besht, a rabbi, and a scribe dealing with demons; no master-disciple relationship is depicted.
Shivhei-Habesht_0066	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0066	high	Story involves the Besht and his brother-in-law/contemporaries, not a rebbe-disciple relationship.
Shivhei-Habesht_0112	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0112	medium	The story centers on the Besht and other rabbis/scholars (R. Zev Kotzes, R. David Forkes) recognizing his greatness, not on a rebbe-disciple relationship.
Shivhei-Habesht_0138	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0138	medium	The story depicts the Besht traveling with R. Meir (later a rabbi), but their relationship is portrayed as companion/early acquaintance rather than an established rebbe-disciple bond within Hasidism.
Shivhei-Habesht_0160	social:inter_hasidic_master_disciple_relationship	direct	Shivhei-Habesht_0160	high	The story involves the Besht and his associates but does not depict a central rebbe-disciple relationship.
Shivhei-Habesht_0184	social:inter_hasidic_master_disciple_relationship	propagated	Khal-Hasidim_0154	high	Depicts a Hasidic master (Besht) and a petitioner/follower, not a formal master-disciple relationship.
Sipurei-Zadikim_0001	social:inter_hasidic_master_disciple_relationship	direct	Sipurei-Zadikim_0001	medium	Story centers on R' Leib Sarahs and hidden tzaddikim; mentions disciples briefly but the master-disciple relationship is not the central theme.
Sipurei-Zadikim_0008	social:inter_hasidic_master_disciple_relationship	direct	Sipurei-Zadikim_0008	high	Story describes the tzaddik's personal conduct and wonders; no rebbe-disciple relationship is depicted.
Adat-Zadikim_0006	social:marital_relationship	propagated	Khal-Hasidim_0167	high	Story concerns trust in God; no marital relationship between a couple is depicted (wives mentioned only as captives, husbands fled, no relational depiction).
Khal-Hasidim_0075	social:marital_relationship	propagated	Shivhei-Habesht_0086	high	The story concerns arranging a match between orphans and a financial dispute; no marital relationship between a couple is depicted.
Khal-Hasidim_0115	social:marital_relationship	propagated	Khal-Hasidim_0167	high	Story centers on friendship, debts, and reincarnation; no marital relationship is depicted.
Khal-Hasidim_0117	social:marital_relationship	direct	Khal-Hasidim_0117	medium	The story involves a widow and potential remarriages, but no actual marital relationship between a couple is depicted.
Khal-Hasidim_0126	social:marital_relationship	propagated	Khal-Hasidim_0167	high	The sick wife sends her husband to the Baal Shem Tov, a brief functional exchange, not a depicted marital relationship.
Khal-Hasidim_0154	social:marital_relationship	propagated	Khal-Hasidim_0167	high	Story focuses on trust in God; no marital relationship is depicted (wives mentioned only as captives whose husbands fled).
Peer-MiKdoshim_0006	social:marital_relationship	propagated	Khal-Hasidim_0167	high	Story centers on a rabbi's daughter's matchmaking and a merchant's vow; the merchant's wife appears only as ill and prompting him to seek the Besht, not depicting a marital relationship.
Shivhei-Habesht_0086	social:marital_relationship	direct	Shivhei-Habesht_0086	high	Story concerns arranging a wedding and financial dealings, not depicting a marital relationship between a couple.
Shivhei-Habesht_0198	social:marital_relationship	propagated	Khal-Hasidim_0117	medium	Marriages are mentioned (deceased husband, proposed remarriages) but no actual marital relationship between a couple is depicted.
Adat-Zadikim_0008	social:marriage	propagated	Khal-Hasidim_0001	high	The story concerns storytelling, repentance, and a converted bishop; marriage is not depicted.
Adat-Zadikim_0024	social:marriage	direct	Adat-Zadikim_0024	high	Marriage is not the subject; a remarried agunah is mentioned only incidentally to explain the husband's death.
Khal-Hasidim_0001	social:marriage	direct	Khal-Hasidim_0001	high	Although the Besht's father is given the vizier's daughter as a wife, marriage is incidental to the narrative of his captivity and the Besht's birth, not the subject.
Khal-Hasidim_0009	social:marriage	direct	Khal-Hasidim_0009	high	Marriage is not depicted; brief mention of a brother-in-law urging his sister to divorce is incidental, not the subject.
Khal-Hasidim_0036	social:marriage	propagated	Khal-Hasidim_0001	high	Story concerns the Baal Shem Tov, a repentant bishop, and storytelling as livelihood; no marriage event or institution depicted.
Khal-Hasidim_0115	social:marriage	propagated	Khal-Hasidim_0217	high	Marriage is not depicted as event or subject; brief mention of past betrothals is incidental.
Khal-Hasidim_0174	social:marriage	propagated	Sipurei-Zadikim_0011	high	Marriage is only mentioned in passing (a wealthy man took him as a son-in-law); the story centers on Schneur Zalman's imprisonment, not marriage.
Khal-Hasidim_0217	social:marriage	direct	Khal-Hasidim_0217	high	Marriage is background; the story centers on sin, exile, and repentance, not marriage as event or institution.
Khal-Hasidim_0218	social:marriage	propagated	Sipurei-Zadikim_0011	high	Marriage is only mentioned incidentally (R. Yisrael became a son-in-law); the story focuses on the path to Hasidism, not marriage as event or institution.
Khal-Hasidim_0254	social:marriage	direct	Khal-Hasidim_0254	high	Story concerns the death of the rabbi and an adultery incident; an agunah is permitted to remarry but marriage is not the subject.
Maase-Zadikim_0008	social:marriage	propagated	Khal-Hasidim_0001	high	Story is a parable about devotion to God via the two brothers; no marriage content.
Peer-MiKdoshim_0014	social:marriage	propagated	Khal-Hasidim_0217	medium	Though a bride and groom seek a blessing before their wedding, the story centers on the tzadik's miraculous rescue and confession, not on marriage as event or institution.
Shivhei-Habesht_0184	social:marriage	propagated	Khal-Hasidim_0001	high	Story centers on childlessness, a problematic son, and miraculous commerce; marriage itself is not depicted or thematized.
Shivhei-Harav_0014	social:marriage	propagated	Sipurei-Zadikim_0011	high	The story concerns the Alter Rebbe's discipleship, leadership, and disputes with mitnagdim; no marriage event or institution.
Sipurei-Zadikim_0001	social:marriage	propagated	Sipurei-Zadikim_0011	high	Story concerns hidden tzaddikim and miraculous travel; no marriage event or institution is depicted.
Sipurei-Zadikim_0010	social:marriage	direct	Sipurei-Zadikim_0010	medium	Story centers on an agunah reunited with her long-absent husband via the tzaddik's intervention; marriage as institution/event is not the subject, only the reunion.
Sipurei-Zadikim_0011	social:marriage	direct	Sipurei-Zadikim_0011	high	Marriage is mentioned only incidentally (the protagonist became a wealthy man's son-in-law); the story's subject is the discovery of the Maggid and Hasidic path, not marriage.
Adat-Zadikim_0004	social:poverty	propagated	Khal-Hasidim_0001	high	The Besht refuses half the host's wealth but only requests a small pidyon; this is incidental, not a depiction of poverty as virtue.
Adat-Zadikim_0006	social:poverty	propagated	Khal-Hasidim_0167	high	Story is about bitachon (trust in God), not about embracing poverty as a virtue or a tzaddik refusing wealth.
Adat-Zadikim_0007	social:poverty	direct	Adat-Zadikim_0007	high	Story is about bitachon and partnership with God in business; no embrace of poverty as virtue.
Adat-Zadikim_0008	social:poverty	propagated	Khal-Hasidim_0001	high	Story is about storytelling, repentance, and a converted bishop; poverty as virtue is not depicted.
Adat-Zadikim_0015	social:poverty	propagated	Khal-Hasidim_0126	high	Poverty appears as a condition for having children, not as a virtue embraced by a tzaddik.
Khal-Hasidim_0001	social:poverty	direct	Khal-Hasidim_0001	high	Poverty is mentioned incidentally (mother becoming a midwife from poverty) but not embraced as a virtue by a tzaddik.
Khal-Hasidim_0036	social:poverty	propagated	Khal-Hasidim_0001	high	Story is about teshuvah and the power of storytelling; no embrace of poverty as virtue—rather the protagonist becomes wealthy.
Khal-Hasidim_0115	social:poverty	propagated	Khal-Hasidim_0126	high	Story concerns reincarnation, debts, and charity; no embrace of poverty as virtue.
Khal-Hasidim_0126	social:poverty	direct	Khal-Hasidim_0126	high	The tzaddik's poverty is a circumstantial hardship resolved by miraculous wealth, not poverty embraced as a virtue.
Khal-Hasidim_0154	social:poverty	propagated	Khal-Hasidim_0167	high	Story is about bitachon (trust in God), not voluntary poverty or a tzaddik refusing wealth.
Khal-Hasidim_0158	social:poverty	direct	Khal-Hasidim_0158	high	Story is about cruelty, debt, and reincarnation justice — not about a tzaddik embracing voluntary poverty.
Khal-Hasidim_0167	social:poverty	direct	Khal-Hasidim_0167	high	The story involves a tzaddik orchestrating a match via wealth manipulation, not poverty embraced as virtue.
Khal-Hasidim_0217	social:poverty	propagated	Khal-Hasidim_0126	high	Story is about a tzaddik's miraculous justice against a wicked nobleman; no embrace of poverty as virtue.
Khal-Hasidim_0237	social:poverty	propagated	Khal-Hasidim_0126	high	Story is about childlessness, appeasing a dead fiancée, and tzaddikim's intervention; poverty is not embraced as virtue.
Khal-Hasidim_0243	social:poverty	direct	Khal-Hasidim_0243	high	Story is about trust in God (bitachon) by an innkeeper, not about embracing poverty as virtue or a tzaddik refusing wealth.
Maase-Zadikim_0008	social:poverty	propagated	Khal-Hasidim_0001	high	The story is about devotion and serving the king (God) through proper intent; the merchant gives away wealth for love of the king, not poverty as virtue per se, and no tzaddik refuses wealth.
Maase-Zadikim_0018	social:poverty	direct	Maase-Zadikim_0018	high	Story is about trust in God (bitachon) and charity from earnings, not about voluntary poverty or refusing wealth as virtue.
Peer-MiKdoshim_0001	social:poverty	direct	Peer-MiKdoshim_0001	high	Story concerns reincarnation, debts, and charity refused — not voluntary poverty embraced as virtue.
Peer-MiKdoshim_0005	social:poverty	propagated	Khal-Hasidim_0126	high	Story is about rescuing a prodigy from idolaters via the tzaddik's prayer; no theme of embraced/voluntary poverty.
Peer-MiKdoshim_0006	social:poverty	propagated	Khal-Hasidim_0126	high	Story concerns trust in God, the tzaddik's foresight, and fulfilling a vow of charity; poverty is incidental, not embraced as virtue.
Peer-MiKdoshim_0009	social:poverty	direct	Peer-MiKdoshim_0009	high	Story concerns a fraudulent divorce/marriage scheme exposed by the tzaddik; no theme of voluntary poverty or refusing wealth.
Peer-MiKdoshim_0010	social:poverty	propagated	Peer-MiKdoshim_0009	high	Story is about a lost wife reunited via charity to the poor; no embrace of poverty as virtue by a tzaddik.
Peer-MiKdoshim_0015	social:poverty	propagated	Khal-Hasidim_0126	high	Story concerns a wealthy lessee's expulsion, an aristocrat's punishment and restoration; no voluntary poverty or refusal of wealth by the tzaddik.
Shivhei-Habesht_0001	social:poverty	direct	Shivhei-Habesht_0001	high	Poverty is mentioned incidentally (mother becoming midwife from poverty) but not embraced as a virtue by a tzaddik.
Shivhei-Habesht_0184	social:poverty	propagated	Khal-Hasidim_0001	high	Story is about a wealthy merchant seeking a child; no embrace of poverty as virtue.
Sipurei-Zadikim_0004	social:poverty	direct	Sipurei-Zadikim_0004	high	Story is about a tzaddik orchestrating a match via financial manipulation; poverty appears incidentally but is not embraced as a virtue.
Adat-Zadikim_0003	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves the Besht's journey, a childless Jewish guest, and bandits—no mitnagdim or maskilim depicted.
Adat-Zadikim_0004	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves the Besht with a gentile sorcerer-lord and a Jewish innkeeper/wealthy man, not mitnagdim or maskilim.
Adat-Zadikim_0008	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves the Baal Shem Tov and a converted bishop/apostate, not mitnagdim or maskilim.
Adat-Zadikim_0013	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story is an internal Hasidic tale about the rebbe, his community, and a wealthy sinner; no depiction of mitnagdim or maskilim.
Adat-Zadikim_0014	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves a Jewish protagonist and a non-Jewish duchess; no mitnagdim/maskilim or non-Hasidic Jews are depicted.
Adat-Zadikim_0015	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves only Hasidic figures and Jews; no interaction with mitnagdim or maskilim depicted.
Adat-Zadikim_0023	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story is set in 16th-century Krakow about Rema and R. Chaim; no interaction with mitnagdim or maskilim.
Khal-Hasidim_0001	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story depicts Besht's father among non-Jews/gentiles (kidnappers, king), not interactions with mitnagdim or maskilim.
Khal-Hasidim_0002	social:relations_with_non_hasidim	direct	Khal-Hasidim_0002	high	Story involves emperor, antisemitic noble, and robbers—not mitnagdim or maskilim or non-Hasidic Jews specifically.
Khal-Hasidim_0004	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	medium	Story involves the Baal Shem Tov, R. Gershon, and a rabbi/community — all within a Jewish/proto-Hasidic frame; no mitnagdim or maskilim depicted.
Khal-Hasidim_0009	social:relations_with_non_hasidim	direct	Khal-Hasidim_0009	high	Story involves the Besht, family, possessed woman, and gentiles (idol-worshippers), but no mitnagdim or maskilim are depicted.
Khal-Hasidim_0036	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves the Baal Shem Tov and an apostate-turned-bishop (a Christian context), not interaction with mitnagdim or maskilim.
Khal-Hasidim_0115	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves Hasidic tzaddikim and a Besht tale; no interaction with mitnagdim or maskilim depicted.
Khal-Hasidim_0117	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves the Besht rescuing a Jewish woman from converting to marry a non-Jewish nobleman; no mitnagdim or maskilim appear.
Khal-Hasidim_0120	social:relations_with_non_hasidim	propagated	Shivhei-Habesht_0199	high	Interaction is with a Christian priest, not mitnagdim/maskilim or non-Hasidic Jews.
Khal-Hasidim_0126	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves the Besht, his disciple, and a merchant; no mitnagdim or maskilim appear.
Khal-Hasidim_0138	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves Baal Shem Tov, R. Gershon, Or HaChaim, and Muslims—no mitnagdim or maskilim depicted.
Khal-Hasidim_0170	social:relations_with_non_hasidim	propagated	Khal-Hasidim_0002	high	Story involves a tzaddik, a drunkard Jew, and gentile nobility—no mitnagdim or maskilim depicted.
