story_id	tag	old_source	opus_applies	opus_confidence	verdict	opus_reasoning
Sipurei-Zadikim_0010	social:marriage	direct	False	medium	REJECT	Story centers on an agunah reunited with her long-absent husband via the tzaddik's intervention; marriage as institution/event is not the subject, only the reunion.
Sipurei-Zadikim_0011	social:marriage	direct	False	high	REJECT	Marriage is mentioned only incidentally (the protagonist became a wealthy man's son-in-law); the story's subject is the discovery of the Maggid and Hasidic path, not marriage.
Adat-Zadikim_0004	social:poverty	propagated	False	high	REJECT	The Besht refuses half the host's wealth but only requests a small pidyon; this is incidental, not a depiction of poverty as virtue.
Adat-Zadikim_0006	social:poverty	propagated	False	high	REJECT	Story is about bitachon (trust in God), not about embracing poverty as a virtue or a tzaddik refusing wealth.
Adat-Zadikim_0007	social:poverty	direct	False	high	REJECT	Story is about bitachon and partnership with God in business; no embrace of poverty as virtue.
Adat-Zadikim_0008	social:poverty	propagated	False	high	REJECT	Story is about storytelling, repentance, and a converted bishop; poverty as virtue is not depicted.
Adat-Zadikim_0015	social:poverty	propagated	False	high	REJECT	Poverty appears as a condition for having children, not as a virtue embraced by a tzaddik.
Khal-Hasidim_0001	social:poverty	direct	False	high	REJECT	Poverty is mentioned incidentally (mother becoming a midwife from poverty) but not embraced as a virtue by a tzaddik.
Khal-Hasidim_0036	social:poverty	propagated	False	high	REJECT	Story is about teshuvah and the power of storytelling; no embrace of poverty as virtue—rather the protagonist becomes wealthy.
Khal-Hasidim_0050	social:poverty	direct	True	high	CONFIRM	The mother explicitly prays at her husband's grave that her sons be poor and destitute so they not stray from God's ways, embracing poverty as a spiritual virtue.
Khal-Hasidim_0115	social:poverty	propagated	False	high	REJECT	Story concerns reincarnation, debts, and charity; no embrace of poverty as virtue.
Khal-Hasidim_0126	social:poverty	direct	False	high	REJECT	The tzaddik's poverty is a circumstantial hardship resolved by miraculous wealth, not poverty embraced as a virtue.
Khal-Hasidim_0154	social:poverty	propagated	False	high	REJECT	Story is about bitachon (trust in God), not voluntary poverty or a tzaddik refusing wealth.
Khal-Hasidim_0158	social:poverty	direct	False	high	REJECT	Story is about cruelty, debt, and reincarnation justice — not about a tzaddik embracing voluntary poverty.
Khal-Hasidim_0167	social:poverty	direct	False	high	REJECT	The story involves a tzaddik orchestrating a match via wealth manipulation, not poverty embraced as virtue.
Khal-Hasidim_0217	social:poverty	propagated	False	high	REJECT	Story is about a tzaddik's miraculous justice against a wicked nobleman; no embrace of poverty as virtue.
Khal-Hasidim_0237	social:poverty	propagated	False	high	REJECT	Story is about childlessness, appeasing a dead fiancée, and tzaddikim's intervention; poverty is not embraced as virtue.
Khal-Hasidim_0243	social:poverty	direct	False	high	REJECT	Story is about trust in God (bitachon) by an innkeeper, not about embracing poverty as virtue or a tzaddik refusing wealth.
Maase-Zadikim_0008	social:poverty	propagated	False	high	REJECT	The story is about devotion and serving the king (God) through proper intent; the merchant gives away wealth for love of the king, not poverty as virtue per se, and no tzaddik refuses wealth.
Maase-Zadikim_0018	social:poverty	direct	False	high	REJECT	Story is about trust in God (bitachon) and charity from earnings, not about voluntary poverty or refusing wealth as virtue.
Peer-MiKdoshim_0001	social:poverty	direct	False	high	REJECT	Story concerns reincarnation, debts, and charity refused — not voluntary poverty embraced as virtue.
Peer-MiKdoshim_0005	social:poverty	propagated	False	high	REJECT	Story is about rescuing a prodigy from idolaters via the tzaddik's prayer; no theme of embraced/voluntary poverty.
Peer-MiKdoshim_0006	social:poverty	propagated	False	high	REJECT	Story concerns trust in God, the tzaddik's foresight, and fulfilling a vow of charity; poverty is incidental, not embraced as virtue.
Peer-MiKdoshim_0009	social:poverty	direct	False	high	REJECT	Story concerns a fraudulent divorce/marriage scheme exposed by the tzaddik; no theme of voluntary poverty or refusing wealth.
Peer-MiKdoshim_0010	social:poverty	propagated	False	high	REJECT	Story is about a lost wife reunited via charity to the poor; no embrace of poverty as virtue by a tzaddik.
Peer-MiKdoshim_0015	social:poverty	propagated	False	high	REJECT	Story concerns a wealthy lessee's expulsion, an aristocrat's punishment and restoration; no voluntary poverty or refusal of wealth by the tzaddik.
Shivhei-Habesht_0001	social:poverty	direct	False	high	REJECT	Poverty is mentioned incidentally (mother becoming midwife from poverty) but not embraced as a virtue by a tzaddik.
Shivhei-Habesht_0005B	social:poverty	direct	True	medium	CONFIRM	The story explicitly describes the Besht living in extreme poverty (toes poking through shoe holes, fasting for years), framed as part of his hidden saintly virtue before revelation.
Shivhei-Habesht_0060	social:poverty	direct	True	high	CONFIRM	The mother explicitly prays at her husband's grave that their sons be poor and destitute so they not stray from God's ways — poverty embraced as a spiritual virtue.
Shivhei-Habesht_0184	social:poverty	propagated	False	high	REJECT	Story is about a wealthy merchant seeking a child; no embrace of poverty as virtue.
Sipurei-Zadikim_0004	social:poverty	direct	False	high	REJECT	Story is about a tzaddik orchestrating a match via financial manipulation; poverty appears incidentally but is not embraced as a virtue.
Adat-Zadikim_0003	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves the Besht's journey, a childless Jewish guest, and bandits—no mitnagdim or maskilim depicted.
Adat-Zadikim_0004	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves the Besht with a gentile sorcerer-lord and a Jewish innkeeper/wealthy man, not mitnagdim or maskilim.
Adat-Zadikim_0008	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves the Baal Shem Tov and a converted bishop/apostate, not mitnagdim or maskilim.
Adat-Zadikim_0013	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story is an internal Hasidic tale about the rebbe, his community, and a wealthy sinner; no depiction of mitnagdim or maskilim.
Adat-Zadikim_0014	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves a Jewish protagonist and a non-Jewish duchess; no mitnagdim/maskilim or non-Hasidic Jews are depicted.
Adat-Zadikim_0015	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves only Hasidic figures and Jews; no interaction with mitnagdim or maskilim depicted.
Adat-Zadikim_0023	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story is set in 16th-century Krakow about Rema and R. Chaim; no interaction with mitnagdim or maskilim.
Khal-Hasidim_0001	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story depicts Besht's father among non-Jews/gentiles (kidnappers, king), not interactions with mitnagdim or maskilim.
Khal-Hasidim_0002	social:relations_with_non_hasidim	direct	False	high	REJECT	Story involves emperor, antisemitic noble, and robbers—not mitnagdim or maskilim or non-Hasidic Jews specifically.
Khal-Hasidim_0004	social:relations_with_non_hasidim	propagated	False	medium	REJECT	Story involves the Baal Shem Tov, R. Gershon, and a rabbi/community — all within a Jewish/proto-Hasidic frame; no mitnagdim or maskilim depicted.
Khal-Hasidim_0009	social:relations_with_non_hasidim	direct	False	high	REJECT	Story involves the Besht, family, possessed woman, and gentiles (idol-worshippers), but no mitnagdim or maskilim are depicted.
Khal-Hasidim_0036	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves the Baal Shem Tov and an apostate-turned-bishop (a Christian context), not interaction with mitnagdim or maskilim.
Khal-Hasidim_0115	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves Hasidic tzaddikim and a Besht tale; no interaction with mitnagdim or maskilim depicted.
Khal-Hasidim_0117	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves the Besht rescuing a Jewish woman from converting to marry a non-Jewish nobleman; no mitnagdim or maskilim appear.
Khal-Hasidim_0120	social:relations_with_non_hasidim	propagated	False	high	REJECT	Interaction is with a Christian priest, not mitnagdim/maskilim or non-Hasidic Jews.
Khal-Hasidim_0126	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves the Besht, his disciple, and a merchant; no mitnagdim or maskilim appear.
Khal-Hasidim_0138	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves Baal Shem Tov, R. Gershon, Or HaChaim, and Muslims—no mitnagdim or maskilim depicted.
Khal-Hasidim_0170	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves a tzaddik, a drunkard Jew, and gentile nobility—no mitnagdim or maskilim depicted.
Khal-Hasidim_0191	social:relations_with_non_hasidim	direct	False	high	REJECT	Mentions a gentile landlord honoring the rebbe, but no interaction with mitnagdim, maskilim, or non-Hasidic Jews.
Khal-Hasidim_0222	social:relations_with_non_hasidim	direct	False	high	REJECT	The story involves Hasidim and a sinful Jew who repents; no mitnagdim or maskilim appear.
Khal-Hasidim_0242	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves a rabbi, his wife, and a wealthy community member; no mitnagdim, maskilim, or non-Hasidic opponents are depicted.
Khal-Hasidim_0253	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story is internal to rabbinic/early-modern Jewish world (Rema, Maharal); no mitnagdim or maskilim appear.
Maase-Zadikim_0006	social:relations_with_non_hasidim	direct	False	high	REJECT	Story involves a tzaddik, a drunkard Jew, and gentile nobles; no mitnagdim or maskilim appear.
Maase-Zadikim_0015	social:relations_with_non_hasidim	direct	False	high	REJECT	Story involves Hasidim and a sinner who repents; no mitnagdim or maskilim appear.
Mifalot-HaZadikim_0001	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves a tzaddik, an apostate king, and Turks — no mitnagdim, maskilim, or non-Hasidic Jewish opponents depicted.
Mifalot-HaZadikim_0006	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves a hospitable elder, a scholar-brother, and a foolish son; no interaction with mitnagdim, maskilim, or non-Hasidic Jews depicted.
Mifalot-HaZadikim_0027	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves Besht and a hidden tzaddik couple; no mitnagdim or maskilim appear.
Peer-MiKdoshim_0001	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story concerns Besht, a wealthy man visiting him, and reincarnation themes; no interaction with mitnagdim or maskilim depicted.
Peer-MiKdoshim_0006	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story concerns a tzaddik, his disciple, and merchants; no interaction with mitnagdim or maskilim depicted.
Peer-MiKdoshim_0009	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves internal Hasidic/Jewish actors (rabbi, gevir, fraudulent emissary); no depiction of mitnagdim, maskilim, or non-Hasidic Jewish opponents.
Shivhei-Habesht_0001	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story involves non-Jews (gentile masters, king) but no mitnagdim or non-Hasidic Jewish opponents.
Shivhei-Habesht_0002	social:relations_with_non_hasidim	direct	False	high	REJECT	Story involves emperor, antisemitic noble, and robbers, but no mitnagdim or maskilim/non-Hasidic Jewish opponents.
Shivhei-Habesht_0004	social:relations_with_non_hasidim	propagated	False	medium	REJECT	Story depicts Besht's interactions with other Hasidic/traditional rabbis and disciples, not with mitnagdim or maskilim.
Shivhei-Habesht_0005B	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story depicts the Besht's revelation, encounters with Jews and a gentile mocker, but no interaction with mitnagdim or maskilim.
Shivhei-Habesht_0043	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story is entirely internal to Hasidic figures; no mitnagdim, maskilim, or non-Hasidic Jews appear.
Shivhei-Habesht_0199	social:relations_with_non_hasidim	direct	False	high	REJECT	The story involves a Christian priest, not mitnagdim or non-Hasidic Jews.
Shivhei-Harav_0019	social:relations_with_non_hasidim	propagated	False	high	REJECT	Story concerns Hasidic succession, a disciple's spiritual rescue from demonic forces, and the rebbe's death; no interaction with mitnagdim or maskilim is depicted.
Adat-Zadikim_0003	social:relations_with_non_jews	propagated	True	high	CONFIRM	Story depicts encounter with non-Jewish bandits (heydamakes) who capture the Besht and Reb Tzvi on an island.
Adat-Zadikim_0004	social:relations_with_non_jews	direct	True	high	CONFIRM	The story depicts a confrontation with a non-Jewish nobleman (האדון) who is a sorcerer, including a magical duel between him and the Baal Shem Tov.
Khal-Hasidim_0001	social:relations_with_non_jews	direct	True	high	CONFIRM	Story depicts extensive interaction with non-Jews: captors, gentile master, the king, the viceroy, gentile sorcerer, and life in a land forbidden to Jews.
Khal-Hasidim_0012	social:relations_with_non_jews	direct	True	high	CONFIRM	The story depicts non-Jewish robbers (heidamakes) attacking the Baal Shem Tov and a non-Jewish captain rescuing them.
Khal-Hasidim_0023	social:relations_with_non_jews	propagated	False	high	REJECT	Story is entirely intra-Jewish (Besht, tax collector, wealthy Jew, bride); no non-Jews depicted.
Khal-Hasidim_0052	social:relations_with_non_jews	propagated	True	high	CONFIRM	Story depicts the Baal Shem Tov's conflict with a non-Jewish witch (גויה) who sends a demon against him.
Khal-Hasidim_0075	social:relations_with_non_jews	direct	True	high	CONFIRM	Story features interaction with a non-Jewish nobleman (אדון) and a Komissar regarding a debt and threats of imprisonment.
Khal-Hasidim_0162	social:relations_with_non_jews	propagated	True	high	CONFIRM	The story depicts Rabbi Leib Sarah's secretly visiting and interacting with the Duke (non-Jewish noble) in Vienna.
Khal-Hasidim_0177	social:relations_with_non_jews	direct	True	high	CONFIRM	Story depicts informing to non-Jewish authorities (Gubernator), interactions with gentile women, and court proceedings with non-Jews.
Khal-Hasidim_0185	social:relations_with_non_jews	direct	True	high	CONFIRM	Story centrally depicts non-Jewish youths luring a Jewish boy to convert, imprisoning him in their house of worship.
Maase-Zadikim_0008	social:relations_with_non_jews	propagated	False	high	REJECT	The king/servant tale is a parable about serving God; no actual interaction with non-Jews is depicted.
Mifalot-HaZadikim_0006	social:relations_with_non_jews	propagated	False	high	REJECT	Story involves only Jewish characters; no interaction with non-Jews depicted.
Mifalot-HaZadikim_0027	social:relations_with_non_jews	propagated	True	high	CONFIRM	Story features the gentile Alexei the coachman and repeated references to ערלים (peasants/gentiles) in the inn context.
Shivhei-Habesht_0001	social:relations_with_non_jews	propagated	True	high	CONFIRM	Story extensively depicts the Besht's father enslaved by non-Jews, serving a gentile master, the king's viceroy, the king, marriage to gentile woman, and gentile sorcerer.
Shivhei-Habesht_0005B	social:relations_with_non_jews	direct	True	high	CONFIRM	The story explicitly depicts non-Jews (נכרים) with their idols circling the village for rain, and a dialogue between the Besht/innkeeper and a mocking non-Jew about prayer for rain.
Shivhei-Habesht_0062	social:relations_with_non_jews	direct	True	high	CONFIRM	Story involves a non-Jewish witch (גוי'/מכשפה) interacting antagonistically with the Besht.
Shivhei-Habesht_0086	social:relations_with_non_jews	direct	True	high	CONFIRM	Story features interaction with a non-Jewish nobleman (אדון) and the Kamisar regarding debt collection.
Shivhei-Habesht_0171	social:relations_with_non_jews	direct	False	medium	REJECT	Bandits/raiders are mentioned but only as an offstage threat the Jews flee from; no actual depicted interaction with non-Jews.
Shivhei-Harav_0011	social:relations_with_non_jews	propagated	True	high	CONFIRM	Story extensively depicts interactions with non-Jews: Tsar Pavel, Tsar Alexander, governor Khovansky, the adjutant, and gentile women in the marketplace.
Shivhei-Harav_0016	social:relations_with_non_jews	propagated	True	high	CONFIRM	Story centrally involves gentile youths luring a Jewish boy to convert at their church.
Sipurei-Zadikim_0001	social:relations_with_non_jews	direct	True	high	CONFIRM	The story explicitly depicts R. Leib Sarah's visiting the Duke (דוכס) in Vienna and interacting with him, a clear interaction with a non-Jewish noble.
Sipurei-Zadikim_0011	social:relations_with_non_jews	propagated	False	high	REJECT	Story concerns Hasidic masters and disciples; no depiction of interactions with non-Jews.
Adat-Zadikim_0004	social:relations_with_sinners	propagated	False	high	REJECT	Story involves a sorcerer (non-Jewish lord) and a vow-breaking situation, but no depiction of the tzaddik interacting with Jewish sinners (averyianim).
Adat-Zadikim_0016	social:relations_with_sinners	propagated	True	high	CONFIRM	Story centers on a Jewish informer (sinner) who repents; the tzaddik-rabbi protects him from posthumous disgrace and investigates his status, directly depicting relations with a Jewish sinner.
Khal-Hasidim_0009	social:relations_with_sinners	propagated	False	high	REJECT	Story describes Besht's hidden righteousness, encounter with a possessed woman, and healings — no interaction with Jewish sinners as such.
Khal-Hasidim_0035	social:relations_with_sinners	propagated	True	high	CONFIRM	Story depicts the Besht judging sinners — those who insulted R. Eliezer, a Sabbatean (Shabtai Tzvi follower), and reluctantly binding souls with a known wicked man.
Khal-Hasidim_0117	social:relations_with_sinners	propagated	True	high	CONFIRM	The Besht reaches out to a Jewish woman who had sinned (promiscuity, planning apostasy), draws her back, and prescribes repentance.
Khal-Hasidim_0173	social:relations_with_sinners	direct	True	high	CONFIRM	Story centers on a Jewish sinner (informer/moser) and his repentance, with the tzaddik-rabbi defending him from posthumous disgrace.
Khal-Hasidim_0202	social:relations_with_sinners	direct	True	high	CONFIRM	The story explicitly depicts the Shpoler Zeide drawing sinners (Sabbath desecrators, ignorant Jews) back to God under the wings of the Shekhinah.
Khal-Hasidim_0239	social:relations_with_sinners	direct	True	high	CONFIRM	The tzaddik of Lublin confronts a Jewish scoffer/sinner who mocks him and his Hasidim, then draws him to repentance — direct depiction of a tzaddik's relations with a sinner.
Maase-Zadikim_0016	social:relations_with_sinners	direct	True	high	CONFIRM	Story explicitly describes the Shpoler Zeide arriving in Shpole full of Jewish sinners (Sabbath desecrators) and drawing them back under the wings of the Shekhinah.
Peer-MiKdoshim_0007	social:relations_with_sinners	direct	True	high	CONFIRM	The tzaddik of Lublin draws back and rebukes a Jewish scoffer/sinner who mocks tzaddikim, ultimately bringing him to repentance — a clear depiction of relations with a sinner.
Shivhei-Habesht_0005B	social:relations_with_sinners	direct	False	medium	REJECT	The story concerns the Besht's revelation, a possessing spirit, and healing — not interactions with Jewish sinners as such.
Shivhei-Habesht_0035	social:relations_with_sinners	direct	True	medium	CONFIRM	The story depicts the Besht's judgment/encounter with sinners: Sabbatean heretics, the author of Hemdat Hayamim, and the Sabbatean shaliach tzibbur who deceived him — fitting interactions with Jewish averyianim.
Shivhei-Habesht_0193	social:relations_with_sinners	direct	True	high	CONFIRM	The Besht identifies a sinner (who struck his father), confronts him, and prescribes teshuvah — direct interaction with a Jewish sinner.
Shivhei-Habesht_0198	social:relations_with_sinners	direct	True	high	CONFIRM	The Besht reaches out to a Jewish sinner (an apostate-bound adulteress), draws her back to repentance, and prescribes her teshuvah.
Adat-Zadikim_0004	social:relations_with_the_authorities	propagated	False	high	REJECT	The story involves a sorcerer landowner (porets), not state authorities like government officials or the Tsar.
Adat-Zadikim_0008	social:relations_with_the_authorities	propagated	True	medium	CONFIRM	The penitent bishop mentions giving a quarter of his wealth to the king to allow him to relocate to another country, a direct interaction with state authority.
Adat-Zadikim_0015	social:relations_with_the_authorities	propagated	False	high	REJECT	Story concerns a broken betrothal and tzaddikim's intervention; no state authorities appear (the 'adon hakfar' is a landlord, not government).
Adat-Zadikim_0017	social:relations_with_the_authorities	propagated	True	medium	CONFIRM	The story features the King of Prussia visiting the town, and the townspeople petition the king's officials for permission to use his doctor — a direct interaction with state authority.
Khal-Hasidim_0001	social:relations_with_the_authorities	direct	True	high	CONFIRM	The story depicts extensive interaction with the king and his viceroy/advisor, including military counsel and court service.
Khal-Hasidim_0036	social:relations_with_the_authorities	propagated	False	high	REJECT	The story centers on the Besht, a repentant bishop, and storytelling; the only authority mention is incidental (giving the king a quarter of his wealth for permission to relocate), not a depicted interaction.
Khal-Hasidim_0082	social:relations_with_the_authorities	direct	False	medium	REJECT	The story involves a blood libel/persecution but focuses on mystical/spiritual reactions; no direct depiction of interaction with state authorities.
Khal-Hasidim_0113	social:relations_with_the_authorities	propagated	False	high	REJECT	The story involves a priest (religious figure), not state authorities.
Khal-Hasidim_0115	social:relations_with_the_authorities	propagated	False	high	REJECT	No interaction with state authorities; mentions courts/judges only abstractly and divine judgment.
Khal-Hasidim_0126	social:relations_with_the_authorities	propagated	False	high	REJECT	No state authorities appear; the 'adon' is a private nobleman/rescuer, not a government official.
Khal-Hasidim_0146	social:relations_with_the_authorities	direct	False	high	REJECT	The king of Prussia appears only as the doctor's employer/travel companion; there is no actual interaction with state authorities as such.
Khal-Hasidim_0170	social:relations_with_the_authorities	direct	False	high	REJECT	The story mentions Jews imprisoned for unpaid taxes briefly as backdrop for pidyon shvuyim, but there is no actual interaction with state authorities depicted — the noblewoman is a private figure, not a state official.
Khal-Hasidim_0177	social:relations_with_the_authorities	direct	True	high	CONFIRM	Story depicts denunciations to the Governor (Gubernator) and government courts, with direct interaction between the Rebbe and the governor.
Khal-Hasidim_0185	social:relations_with_the_authorities	direct	False	high	REJECT	Story involves a Jewish boy lured by Christian clergy to convert; no state authorities, officials, or government figures appear.
Khal-Hasidim_0202	social:relations_with_the_authorities	direct	True	high	CONFIRM	The story's coda mentions the descendant informing on the Slavita rabbi's sons to the king/Tsar, depicting interaction with state authorities.
Khal-Hasidim_0217	social:relations_with_the_authorities	direct	True	high	CONFIRM	The story centrally involves the Polish nobleman/lord Pototzki (a governing authority over the village) and the Jewish leaseholder's relations with him.
Maase-Zadikim_0006	social:relations_with_the_authorities	propagated	False	medium	REJECT	The brief mention of Jews imprisoned for unpaid tax and an aristocratic widow is incidental; the story centers on a mitzvah of redeeming captives and the power of repentance, not on interaction with state authorities.
Maase-Zadikim_0008	social:relations_with_the_authorities	propagated	False	high	REJECT	The king in the story is a parable for God; no actual state authorities are depicted.
Maase-Zadikim_0016	social:relations_with_the_authorities	propagated	True	medium	CONFIRM	The ending mentions the grandson informing on the Slavita rabbi's sons to the king/Tsar, depicting interaction with state authorities.
Mifalot-HaZadikim_0006	social:relations_with_the_authorities	propagated	False	high	REJECT	No state authorities appear; 'king' refers to God, and 'rav' is a rabbinic role.
Peer-MiKdoshim_0006	social:relations_with_the_authorities	propagated	False	high	REJECT	Story involves a tzaddik, a merchant, robbers, and a rescuing nobleman, but no interaction with state authorities/government officials.
Peer-MiKdoshim_0014	social:relations_with_the_authorities	propagated	False	high	REJECT	The story involves a peasant accused by his master of stealing horses, but no state authorities, government officials, or rulers appear.
Peer-MiKdoshim_0015	social:relations_with_the_authorities	propagated	True	high	CONFIRM	Story centers on interactions with the nobleman/governor Potocki, a local ruling authority.
Shivhei-Habesht_0001	social:relations_with_the_authorities	propagated	True	high	CONFIRM	The story extensively depicts interaction with the king and his viceroy/minister, including military counsel and royal favor.
Shivhei-Habesht_0097	social:relations_with_the_authorities	propagated	False	medium	REJECT	Story involves a blood libel/persecution but focuses on mystical/spiritual response; no direct depiction of interaction with state authorities.
Shivhei-Habesht_0184	social:relations_with_the_authorities	propagated	False	medium	REJECT	The 'sar' (lord/landowner) mentioned is a private estate-owner granting an arenda lease, not a state authority figure.
Shivhei-Habesht_0195	social:relations_with_the_authorities	direct	False	high	REJECT	The story involves a priest (religious figure), not state authorities.
Shivhei-Harav_0016	social:relations_with_the_authorities	propagated	False	high	REJECT	The story involves a Jewish boy lured to convert by Christian youths at their church, with no depiction of state authorities, officials, or government.
Adat-Zadikim_0001	social:retrospective_recognition	propagated	True	high	CONFIRM	The Baal Shem Tov's mysterious laughter is retrospectively explained/recognized as joy over R' Shabtai's Shabbat dancing, and the humble bookbinder is revealed to be a righteous man worthy of fathering the Maggid of Kozhnitz.
Adat-Zadikim_0003	social:retrospective_recognition	propagated	True	high	CONFIRM	The story ends with the retrospective recognition that the captain who rescued them was actually Elijah the Prophet.
Adat-Zadikim_0004	social:retrospective_recognition	propagated	True	high	CONFIRM	The bride recognizes the Baal Shem Tov's voice as the one who saved her from death, and the wicked lord retrospectively realizes who his adversary was.
Adat-Zadikim_0006	social:retrospective_recognition	propagated	True	high	CONFIRM	The rabbi reveals at the end that the merchant who gave him money was actually an angel created from his act of saving lives — a retrospective recognition of the stranger's true identity.
Adat-Zadikim_0008	social:retrospective_recognition	direct	True	high	CONFIRM	The wealthy host is retrospectively recognized as the former bishop whom the Baal Shem Tov converted, a classic belated identity revelation.
Adat-Zadikim_0009	social:retrospective_recognition	direct	True	high	CONFIRM	The townspeople belatedly recognize the disguised wanderer as the famed R. David, and the true sinner is revealed to be the Darshan, both classic retrospective recognitions.
Adat-Zadikim_0015	social:retrospective_recognition	propagated	True	high	CONFIRM	The brother belatedly recognizes that the woman who appeared at the fair was his deceased sister sent from heaven — a clear retrospective recognition of hidden identity/meaning.
Adat-Zadikim_0016	social:retrospective_recognition	propagated	True	high	CONFIRM	The rabbi (and townspeople) only learn after the informer's death—via a dream-question—that he had repented, withstood torture, and saved a woman, a clear belated recognition of his righteousness.
Adat-Zadikim_0023	social:retrospective_recognition	direct	True	high	CONFIRM	Rabbi Moshe Isserles belatedly recognizes that the alleged sinner brought before him is actually his hidden-righteous friend R. Chaim, and further learns that R. Chaim's concealed humility surpasses his own stature.
Khal-Hasidim_0001	social:retrospective_recognition	propagated	True	high	CONFIRM	The king retrospectively recognizes that his advisor's wisdom comes from divine/supernatural source, and the wife later learns her husband is actually a Jew — clear belated recognitions.
Khal-Hasidim_0002	social:retrospective_recognition	propagated	True	high	CONFIRM	Multiple retrospective recognitions: Besht's son recognizes Israel as the destined recipient of the writings; townspeople come to recognize him as a man of God; robbers realize his holiness after the mountains miraculously level.
Khal-Hasidim_0009	social:retrospective_recognition	direct	True	high	CONFIRM	R' Gershon and others belatedly recognize the Besht's true greatness, having previously considered him an ignoramus.
Khal-Hasidim_0013	social:retrospective_recognition	propagated	True	high	CONFIRM	The host belatedly realizes his guest is the holy Baal Shem Tov ('ונתגלה אז הבעש״ט'), a classic retrospective recognition.
Khal-Hasidim_0022	social:retrospective_recognition	propagated	True	high	CONFIRM	The scholar belatedly recognizes the Baal Shem Tov's true greatness, realizing the dream was real divine revelation, and becomes his devoted follower.
Khal-Hasidim_0036	social:retrospective_recognition	direct	True	high	CONFIRM	The wealthy host is retrospectively revealed to be the former bishop from R' Yaakov's story, a classic belated recognition of hidden identity.
Khal-Hasidim_0045	social:retrospective_recognition	propagated	True	high	CONFIRM	The townspeople belatedly recognize R. David as the famed tzaddik (after two witnesses identify him), and the community realizes the darshan was actually the sinner — classic retrospective recognition.
Khal-Hasidim_0081	social:retrospective_recognition	propagated	True	high	CONFIRM	The Baal Shem Tov's companions belatedly learn the meaning of his mysterious laughter, and the townspeople discover that the 'simple' R' Shabtai is actually a hidden righteous man whose joy caused heaven to dance.
Khal-Hasidim_0082	social:retrospective_recognition	direct	False	medium	REJECT	The story depicts mystical revelation and martyrdom but does not center on a character belatedly recognizing another's true identity or hidden righteousness.
Khal-Hasidim_0115	social:retrospective_recognition	propagated	True	high	CONFIRM	The wealthy man from Risha belatedly recognizes, through the Baal Shem Tov's tale, that he himself is the protagonist and that the beggar he killed was his former friend reincarnated — a clear retrospective recognition.
Khal-Hasidim_0126	social:retrospective_recognition	propagated	False	medium	REJECT	The story features prophetic revelation by the Baal Shem Tov and trust in God, but no character belatedly recognizes another's true identity or hidden nature.
Khal-Hasidim_0154	social:retrospective_recognition	propagated	True	high	CONFIRM	The rabbi reveals at the end that the merchant who gave him money was actually an angel created from his mitzvah — a clear retrospective recognition of the true nature of an earlier encounter.
Khal-Hasidim_0167	social:retrospective_recognition	direct	True	high	CONFIRM	The husband belatedly recognizes the old man as the tzaddik R. Leib Sarah's, and the couple realize they were shaped by his hidden hand.
Khal-Hasidim_0169	social:retrospective_recognition	propagated	False	medium	REJECT	The story depicts a rebuke and severance after mocking tzaddikim, not a belated realization of someone's true identity or hidden nature.
Khal-Hasidim_0170	social:retrospective_recognition	direct	True	high	CONFIRM	The emissaries and reader belatedly learn the hidden righteousness/spiritual power of the drunkard through the rebbe's revelation.
Khal-Hasidim_0173	social:retrospective_recognition	direct	True	high	CONFIRM	The rabbi and townspeople belatedly learn via dream-revelation that the despised informer had repented and died righteous — a clear retrospective recognition.
Khal-Hasidim_0193	social:retrospective_recognition	propagated	False	medium	REJECT	The story features supernatural rescue and recognition of the tzaddik's power, but no character belatedly realizes a hidden identity or truth about another person; the man knew all along who saved him.
Khal-Hasidim_0209	social:retrospective_recognition	direct	True	high	CONFIRM	R' Shalom belatedly recognizes the Sabba Kadisha's holiness, declaring that his every step effects yichudim — a retrospective recognition of hidden righteousness.
